mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,Total % Area,Inclusion % Area,Neurite Area,Inclusion per mm^2
IM 90,"c(182305709, 182305693, 182305701, 182305713, 182305705, 182305697)",1,right,SSp-un,"c(""SSp-un6a"", ""SSp-un1"", ""SSp-un4"", ""SSp-un6b"", ""SSp-un5"", ""SSp-un2/3"")",WT,mPFF,F,pSyn,0.002099815,0,0.002099815,0
IM 91,"c(182305709, 182305705, 182305713, 182305701, 182305697)",1,right,SSp-un,"c(""SSp-un6a"", ""SSp-un5"", ""SSp-un6b"", ""SSp-un4"", ""SSp-un2/3"")",WT,mPFF,F,pSyn,0.04037793,0,0.04037793,0
IM 92,"c(182305693, 182305697, 182305701, 182305713, 182305709, 182305705)",1,right,SSp-un,"c(""SSp-un1"", ""SSp-un2/3"", ""SSp-un4"", ""SSp-un6b"", ""SSp-un6a"", ""SSp-un5"")",WT,mPFF,F,pSyn,0.002990158,0,0.002990158,0
IM 93,"c(182305713, 182305705, 182305709)",1,right,SSp-un,"c(""SSp-un6b"", ""SSp-un5"", ""SSp-un6a"")",WT,mPFF,M,pSyn,0.02999531,0,0.02999531,0
IM 94,"c(182305705, 182305713, 182305701, 182305709, 182305697)",1,right,SSp-un,"c(""SSp-un5"", ""SSp-un6b"", ""SSp-un4"", ""SSp-un6a"", ""SSp-un2/3"")",WT,mPFF,M,pSyn,0.029447261,0,0.029447261,0
IM 95,"c(182305701, 182305709, 182305713, 182305705, 182305697, 182305693)",1,right,SSp-un,"c(""SSp-un4"", ""SSp-un6a"", ""SSp-un6b"", ""SSp-un5"", ""SSp-un2/3"", ""SSp-un1"")",WT,mPFF,M,pSyn,0.001115104,0,0.001115104,0
IM 96,"c(182305709, 182305697, 182305701, 182305705, 182305713)",1,right,SSp-un,"c(""SSp-un6a"", ""SSp-un2/3"", ""SSp-un4"", ""SSp-un5"", ""SSp-un6b"")",WT,mPFF,M,pSyn,0.001436669,0,0.001436669,0
IM 89,"c(862, 893, 806, 1035, 873, 1090)",1,right,SSs,"c(""SSs6a"", ""SSs6b"", ""SSs2/3"", ""SSs4"", ""SSs1"", ""SSs5"")",WT,mPFF,F,pSyn,0.004440515,0,0.004440515,0
IM 90,"c(862, 806, 893, 1090, 873, 1035)",1,right,SSs,"c(""SSs6a"", ""SSs2/3"", ""SSs6b"", ""SSs5"", ""SSs1"", ""SSs4"")",WT,mPFF,F,pSyn,0.013043201,0.000991135,0.012052066,0.566470708
IM 91,"c(893, 1090, 1035, 862, 806, 873)",1,right,SSs,"c(""SSs6b"", ""SSs5"", ""SSs4"", ""SSs6a"", ""SSs2/3"", ""SSs1"")",WT,mPFF,F,pSyn,0.026250654,0.004259883,0.021990772,1.562874124
IM 92,"c(806, 862, 893, 1090, 1035, 873)",1,right,SSs,"c(""SSs2/3"", ""SSs6a"", ""SSs6b"", ""SSs5"", ""SSs4"", ""SSs1"")",WT,mPFF,F,pSyn,0.004050431,0.00166528,0.002385151,0.519146992
IM 93,"c(806, 1035, 873, 893, 1090, 862)",1,right,SSs,"c(""SSs2/3"", ""SSs4"", ""SSs1"", ""SSs6b"", ""SSs5"", ""SSs6a"")",WT,mPFF,M,pSyn,0.011912818,0.002156061,0.009756757,1.194352697
IM 94,"c(862, 806, 1090, 1035, 873, 893)",1,right,SSs,"c(""SSs6a"", ""SSs2/3"", ""SSs5"", ""SSs4"", ""SSs1"", ""SSs6b"")",WT,mPFF,M,pSyn,0.021217085,0.006303604,0.014913481,2.211287518
IM 95,"c(1090, 873, 806, 893, 1035, 862)",1,right,SSs,"c(""SSs5"", ""SSs1"", ""SSs2/3"", ""SSs6b"", ""SSs4"", ""SSs6a"")",WT,mPFF,M,pSyn,0.007353246,0.003294391,0.004058855,1.152055933
IM 96,"c(1090, 862, 1035, 893, 873, 806)",1,right,SSs,"c(""SSs5"", ""SSs6a"", ""SSs4"", ""SSs6b"", ""SSs1"", ""SSs2/3"")",WT,mPFF,M,pSyn,0.003726471,0.00112668,0.002599791,0.524427138
IM 89,301,1,right,st,st,WT,mPFF,F,pSyn,0.408299966,0,0.408299966,0
IM 90,301,1,right,st,st,WT,mPFF,F,pSyn,0.249177316,0,0.249177316,0
IM 91,301,1,right,st,st,WT,mPFF,F,pSyn,0.031718139,0,0.031718139,0
IM 92,301,1,right,st,st,WT,mPFF,F,pSyn,0.042327568,0,0.042327568,0
IM 93,301,1,right,st,st,WT,mPFF,M,pSyn,0.243879322,0,0.243879322,0
IM 94,301,1,right,st,st,WT,mPFF,M,pSyn,0.047569033,0,0.047569033,0
IM 95,301,1,right,st,st,WT,mPFF,M,pSyn,0.071270944,0,0.071270944,0
IM 96,301,1,right,st,st,WT,mPFF,M,pSyn,0.078858772,0,0.078858772,0
IM 89,484682528,1,right,stc,stc,WT,mPFF,F,pSyn,0.006432634,0,0.006432634,0
IM 90,484682528,1,right,stc,stc,WT,mPFF,F,pSyn,0.007976215,0,0.007976215,0
IM 91,484682528,1,right,stc,stc,WT,mPFF,F,pSyn,0.003903427,0,0.003903427,0
IM 92,484682528,1,right,stc,stc,WT,mPFF,F,pSyn,0.003328259,0,0.003328259,0
IM 93,484682528,1,right,stc,stc,WT,mPFF,M,pSyn,0,0,0,0
IM 94,484682528,1,right,stc,stc,WT,mPFF,M,pSyn,0.038450983,0,0.038450983,0
IM 95,484682528,1,right,stc,stc,WT,mPFF,M,pSyn,0.0067747,0,0.0067747,0
IM 96,484682528,1,right,stc,stc,WT,mPFF,M,pSyn,0,0,0,0
IM 89,470,1,right,STN,STN,WT,mPFF,F,pSyn,0,0,0,0
IM 90,470,1,right,STN,STN,WT,mPFF,F,pSyn,0.000282475,0,0.000282475,0
IM 91,470,1,right,STN,STN,WT,mPFF,F,pSyn,0,0,0,0
IM 92,470,1,right,STN,STN,WT,mPFF,F,pSyn,0.000108859,0,0.000108859,0
IM 93,470,1,right,STN,STN,WT,mPFF,M,pSyn,0.002434684,0,0.002434684,0
IM 94,470,1,right,STN,STN,WT,mPFF,M,pSyn,0.000115704,0,0.000115704,0
IM 95,470,1,right,STN,STN,WT,mPFF,M,pSyn,0.000384608,0,0.000384608,0
IM 96,470,1,right,STN,STN,WT,mPFF,M,pSyn,0.00179572,0,0.00179572,0
IM 89,477,1,right,STR,STR,WT,mPFF,F,pSyn,0.098476706,0.006474953,0.092001753,2.417775311
IM 90,477,1,right,STR,STR,WT,mPFF,F,pSyn,0.023610591,0,0.023610591,0
IM 91,477,1,right,STR,STR,WT,mPFF,F,pSyn,0.018367599,0,0.018367599,0
IM 92,477,1,right,STR,STR,WT,mPFF,F,pSyn,0.020242189,0,0.020242189,0
IM 93,477,1,right,STR,STR,WT,mPFF,M,pSyn,0.052336988,0.006453004,0.045883983,2.030544569
IM 94,477,1,right,STR,STR,WT,mPFF,M,pSyn,0.005063956,0,0.005063956,0
IM 95,477,1,right,STR,STR,WT,mPFF,M,pSyn,0.030246279,0,0.030246279,0
IM 96,477,1,right,STR,STR,WT,mPFF,M,pSyn,0.009892446,0,0.009892446,0
IM 89,614454277,1,right,Su3,Su3,WT,mPFF,F,pSyn,0,0,0,0
IM 90,614454277,1,right,Su3,Su3,WT,mPFF,F,pSyn,0,0,0,0
IM 91,614454277,1,right,Su3,Su3,WT,mPFF,F,pSyn,0,0,0,0
IM 92,614454277,1,right,Su3,Su3,WT,mPFF,F,pSyn,0,0,0,0
IM 93,614454277,1,right,Su3,Su3,WT,mPFF,M,pSyn,0,0,0,0
IM 96,614454277,1,right,Su3,Su3,WT,mPFF,M,pSyn,0,0,0,0
IM 89,502,1,right,SUB,SUB,WT,mPFF,F,pSyn,0.001428571,0,0.001428571,0
IM 90,502,1,right,SUB,SUB,WT,mPFF,F,pSyn,0.003495448,0,0.003495448,0
IM 91,502,1,right,SUB,SUB,WT,mPFF,F,pSyn,0.000121718,0,0.000121718,0
IM 92,502,1,right,SUB,SUB,WT,mPFF,F,pSyn,0.000854648,0,0.000854648,0
IM 93,502,1,right,SUB,SUB,WT,mPFF,M,pSyn,0.001554611,0,0.001554611,0
IM 94,502,1,right,SUB,SUB,WT,mPFF,M,pSyn,9.44E-05,0,9.44E-05,0
IM 95,502,1,right,SUB,SUB,WT,mPFF,M,pSyn,0,0,0,0
IM 96,502,1,right,SUB,SUB,WT,mPFF,M,pSyn,0.002242862,0,0.002242862,0
IM 90,321,1,right,SubG,SubG,WT,mPFF,F,pSyn,0,0,0,0
IM 95,321,1,right,SubG,SubG,WT,mPFF,M,pSyn,0,0,0,0
IM 89,525,1,right,SUM,SUM,WT,mPFF,F,pSyn,0.000926675,0,0.000926675,0
IM 90,525,1,right,SUM,SUM,WT,mPFF,F,pSyn,0.001117087,0,0.001117087,0
IM 91,525,1,right,SUM,SUM,WT,mPFF,F,pSyn,0,0,0,0
IM 92,525,1,right,SUM,SUM,WT,mPFF,F,pSyn,0,0,0,0
IM 93,525,1,right,SUM,SUM,WT,mPFF,M,pSyn,0.001637635,0,0.001637635,0
IM 94,525,1,right,SUM,SUM,WT,mPFF,M,pSyn,0,0,0,0
IM 95,525,1,right,SUM,SUM,WT,mPFF,M,pSyn,0,0,0,0
IM 96,525,1,right,SUM,SUM,WT,mPFF,M,pSyn,0.001707767,0,0.001707767,0
IM 89,349,1,right,sup,sup,WT,mPFF,F,pSyn,0,0,0,0
IM 90,349,1,right,sup,sup,WT,mPFF,F,pSyn,0,0,0,0
IM 91,349,1,right,sup,sup,WT,mPFF,F,pSyn,0,0,0,0
IM 92,349,1,right,sup,sup,WT,mPFF,F,pSyn,0,0,0,0
IM 93,349,1,right,sup,sup,WT,mPFF,M,pSyn,0,0,0,0
IM 94,349,1,right,sup,sup,WT,mPFF,M,pSyn,0,0,0,0
IM 95,349,1,right,sup,sup,WT,mPFF,M,pSyn,0,0,0,0
IM 96,349,1,right,sup,sup,WT,mPFF,M,pSyn,0,0,0,0
IM 89,229,1,right,sV,sV,WT,mPFF,F,pSyn,0,0,0,0
IM 90,229,1,right,sV,sV,WT,mPFF,F,pSyn,2.36E-05,0,2.36E-05,0
IM 91,229,1,right,sV,sV,WT,mPFF,F,pSyn,0,0,0,0
IM 92,229,1,right,sV,sV,WT,mPFF,F,pSyn,0,0,0,0
IM 93,229,1,right,sV,sV,WT,mPFF,M,pSyn,0,0,0,0
IM 94,229,1,right,sV,sV,WT,mPFF,M,pSyn,0,0,0,0
IM 96,229,1,right,sV,sV,WT,mPFF,M,pSyn,0,0,0,0
IM 89,841,1,right,tb,tb,WT,mPFF,F,pSyn,0,0,0,0
IM 94,841,1,right,tb,tb,WT,mPFF,M,pSyn,0,0,0,0
IM 89,"c(786, 1127, 234, 289, 97, 729)",1,right,TEa,"c(""TEa6b"", ""TEa2/3"", ""TEa4"", ""TEa5"", ""TEa1"", ""TEa6a"")",WT,mPFF,F,pSyn,0.054195412,0.020817923,0.033377489,5.559560716
IM 90,"c(234, 289, 1127, 729, 97, 786)",1,right,TEa,"c(""TEa4"", ""TEa5"", ""TEa2/3"", ""TEa6a"", ""TEa1"", ""TEa6b"")",WT,mPFF,F,pSyn,0.022228924,0.009603324,0.0126256,4.507444231
IM 91,"c(289, 729, 786, 97, 234, 1127)",1,right,TEa,"c(""TEa5"", ""TEa6a"", ""TEa6b"", ""TEa1"", ""TEa4"", ""TEa2/3"")",WT,mPFF,F,pSyn,0.057193783,0.014631676,0.042562107,4.2418715
IM 92,"c(1127, 97, 729, 786, 234, 289)",1,right,TEa,"c(""TEa2/3"", ""TEa1"", ""TEa6a"", ""TEa6b"", ""TEa4"", ""TEa5"")",WT,mPFF,F,pSyn,0.017910256,0.002617442,0.015292814,1.537810377
IM 93,"c(289, 1127, 234, 97, 729, 786)",1,right,TEa,"c(""TEa5"", ""TEa2/3"", ""TEa4"", ""TEa1"", ""TEa6a"", ""TEa6b"")",WT,mPFF,M,pSyn,0.051299265,0.007329976,0.04396929,1.774740568
IM 94,"c(234, 1127, 786, 97, 729, 289)",1,right,TEa,"c(""TEa4"", ""TEa2/3"", ""TEa6b"", ""TEa1"", ""TEa6a"", ""TEa5"")",WT,mPFF,M,pSyn,0.022141218,0,0.022141218,0
IM 95,"c(289, 729, 1127, 786, 234, 97)",1,right,TEa,"c(""TEa5"", ""TEa6a"", ""TEa2/3"", ""TEa6b"", ""TEa4"", ""TEa1"")",WT,mPFF,M,pSyn,0.029618996,0.010759593,0.018859403,4.21631336
IM 96,"c(786, 234, 1127, 97, 729, 289)",1,right,TEa,"c(""TEa6b"", ""TEa4"", ""TEa2/3"", ""TEa1"", ""TEa6a"", ""TEa5"")",WT,mPFF,M,pSyn,0.017726814,0,0.017726814,0
IM 89,549,1,right,TH,TH,WT,mPFF,F,pSyn,0.00151091,0,0.00151091,0
IM 90,549,1,right,TH,TH,WT,mPFF,F,pSyn,0.000238706,0,0.000238706,0
IM 91,549,1,right,TH,TH,WT,mPFF,F,pSyn,0.002010551,0,0.002010551,0
IM 92,549,1,right,TH,TH,WT,mPFF,F,pSyn,0,0,0,0
IM 93,549,1,right,TH,TH,WT,mPFF,M,pSyn,0.001174795,0,0.001174795,0
IM 94,549,1,right,TH,TH,WT,mPFF,M,pSyn,0.000117907,0,0.000117907,0
IM 95,549,1,right,TH,TH,WT,mPFF,M,pSyn,0.000207702,0,0.000207702,0
IM 96,549,1,right,TH,TH,WT,mPFF,M,pSyn,0.000801573,0,0.000801573,0
IM 90,"c(1, 1126)",1,right,TM,"c(""TMv"", ""TMd"")",WT,mPFF,F,pSyn,0,0,0,0
IM 91,1,1,right,TM,TMv,WT,mPFF,F,pSyn,0,0,0,0
IM 94,1,1,right,TM,TMv,WT,mPFF,M,pSyn,0.000844696,0,0.000844696,0
IM 95,1,1,right,TM,TMv,WT,mPFF,M,pSyn,0.000682503,0,0.000682503,0
IM 89,566,1,right,TR,TR,WT,mPFF,F,pSyn,0.264651291,0.065271962,0.199379329,31.51659057
IM 90,566,1,right,TR,TR,WT,mPFF,F,pSyn,0.374367005,0.203231704,0.171135301,47.0499133
IM 91,566,1,right,TR,TR,WT,mPFF,F,pSyn,0.056710454,0.024473826,0.032236628,3.905397995
IM 92,566,1,right,TR,TR,WT,mPFF,F,pSyn,0.061939927,0.04028939,0.021650536,12.73136518
IM 93,566,1,right,TR,TR,WT,mPFF,M,pSyn,0.125575921,0.058959704,0.066616217,15.53813182
IM 94,566,1,right,TR,TR,WT,mPFF,M,pSyn,0.021959549,0.008208031,0.013751518,2.573155394
IM 95,566,1,right,TR,TR,WT,mPFF,M,pSyn,0.083776583,0.009749976,0.074026608,6.588366902
IM 96,566,1,right,TR,TR,WT,mPFF,M,pSyn,0.005732727,0,0.005732727,0
IM 89,574,1,right,TRN,TRN,WT,mPFF,F,pSyn,0,0,0,0
IM 90,574,1,right,TRN,TRN,WT,mPFF,F,pSyn,5.40E-05,0,5.40E-05,0
IM 91,574,1,right,TRN,TRN,WT,mPFF,F,pSyn,1.77E-05,0,1.77E-05,0
IM 92,574,1,right,TRN,TRN,WT,mPFF,F,pSyn,0.000360062,0,0.000360062,0
IM 93,574,1,right,TRN,TRN,WT,mPFF,M,pSyn,0.000229867,0,0.000229867,0
IM 94,574,1,right,TRN,TRN,WT,mPFF,M,pSyn,0,0,0,0
IM 96,574,1,right,TRN,TRN,WT,mPFF,M,pSyn,0.000832762,0,0.000832762,0
IM 89,1043,1,right,tspc,tspc,WT,mPFF,F,pSyn,0.005340774,0,0.005340774,0
IM 90,1043,1,right,tspc,tspc,WT,mPFF,F,pSyn,0.000820103,0,0.000820103,0
IM 91,1043,1,right,tspc,tspc,WT,mPFF,F,pSyn,0.000601799,0,0.000601799,0
IM 92,1043,1,right,tspc,tspc,WT,mPFF,F,pSyn,0.000979741,0,0.000979741,0
IM 93,1043,1,right,tspc,tspc,WT,mPFF,M,pSyn,0.000257282,0,0.000257282,0
IM 94,1043,1,right,tspc,tspc,WT,mPFF,M,pSyn,0,0,0,0
IM 96,1043,1,right,tspc,tspc,WT,mPFF,M,pSyn,0,0,0,0
IM 89,"c(597, 605)",1,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,F,pSyn,0.001865419,0,0.001865419,0
IM 90,"c(605, 597)",1,right,TT,"c(""TTv"", ""TTd"")",WT,mPFF,F,pSyn,0.000744111,0,0.000744111,0
IM 91,"c(597, 605)",1,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,F,pSyn,8.79E-05,0,8.79E-05,0
IM 92,"c(597, 605)",1,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,F,pSyn,0.001132345,0,0.001132345,0
IM 93,"c(597, 605)",1,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,M,pSyn,0.002549609,0,0.002549609,0
IM 94,"c(597, 605)",1,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,M,pSyn,8.62E-05,0,8.62E-05,0
IM 95,"c(597, 605)",1,right,TT,"c(""TTd"", ""TTv"")",WT,mPFF,M,pSyn,0.000206355,0,0.000206355,0
IM 96,"c(605, 597)",1,right,TT,"c(""TTv"", ""TTd"")",WT,mPFF,M,pSyn,5.28E-05,0,5.28E-05,0
IM 89,614,1,right,TU,TU,WT,mPFF,F,pSyn,0.001852293,0,0.001852293,0
IM 90,614,1,right,TU,TU,WT,mPFF,F,pSyn,0.004706767,0,0.004706767,0
IM 91,614,1,right,TU,TU,WT,mPFF,F,pSyn,0,0,0,0
IM 92,614,1,right,TU,TU,WT,mPFF,F,pSyn,0.001016619,0,0.001016619,0
IM 93,614,1,right,TU,TU,WT,mPFF,M,pSyn,0.000716048,0,0.000716048,0
IM 94,614,1,right,TU,TU,WT,mPFF,M,pSyn,0.000142917,0,0.000142917,0
IM 95,614,1,right,TU,TU,WT,mPFF,M,pSyn,0.000845456,0,0.000845456,0
IM 96,614,1,right,TU,TU,WT,mPFF,M,pSyn,9.03E-05,0,9.03E-05,0
IM 89,629,1,right,VAL,VAL,WT,mPFF,F,pSyn,0.000882589,0,0.000882589,0
IM 90,629,1,right,VAL,VAL,WT,mPFF,F,pSyn,0.000195229,0,0.000195229,0
IM 91,629,1,right,VAL,VAL,WT,mPFF,F,pSyn,0.000904787,0,0.000904787,0
IM 92,629,1,right,VAL,VAL,WT,mPFF,F,pSyn,0.00136337,0,0.00136337,0
IM 93,629,1,right,VAL,VAL,WT,mPFF,M,pSyn,0.002997418,0,0.002997418,0
IM 94,629,1,right,VAL,VAL,WT,mPFF,M,pSyn,0.00091342,0,0.00091342,0
IM 95,629,1,right,VAL,VAL,WT,mPFF,M,pSyn,0.000262263,0,0.000262263,0
IM 96,629,1,right,VAL,VAL,WT,mPFF,M,pSyn,0.001765288,0,0.001765288,0
IM 89,"c(312782562, 312782550, 312782558, 312782554, 312782570, 312782566)",1,right,VISa,"c(""VISa5"", ""VISa1"", ""VISa4"", ""VISa2/3"", ""VISa6b"", ""VISa6a"")",WT,mPFF,F,pSyn,0.004058639,0,0.004058639,0
IM 90,"c(312782570, 312782550, 312782566, 312782554, 312782558, 312782562)",1,right,VISa,"c(""VISa6b"", ""VISa1"", ""VISa6a"", ""VISa2/3"", ""VISa4"", ""VISa5"")",WT,mPFF,F,pSyn,0.009529548,0,0.009529548,0
IM 91,"c(312782570, 312782566, 312782554, 312782558, 312782550, 312782562)",1,right,VISa,"c(""VISa6b"", ""VISa6a"", ""VISa2/3"", ""VISa4"", ""VISa1"", ""VISa5"")",WT,mPFF,F,pSyn,0.017568098,0.000492399,0.017075699,0.738738919
IM 92,"c(312782550, 312782570, 312782554, 312782566, 312782562, 312782558)",1,right,VISa,"c(""VISa1"", ""VISa6b"", ""VISa2/3"", ""VISa6a"", ""VISa5"", ""VISa4"")",WT,mPFF,F,pSyn,0.00323487,0,0.00323487,0
IM 93,"c(312782558, 312782550, 312782562, 312782566, 312782554, 312782570)",1,right,VISa,"c(""VISa4"", ""VISa1"", ""VISa5"", ""VISa6a"", ""VISa2/3"", ""VISa6b"")",WT,mPFF,M,pSyn,0.01699513,0,0.01699513,0
IM 94,"c(312782562, 312782554, 312782570, 312782550, 312782558, 312782566)",1,right,VISa,"c(""VISa5"", ""VISa2/3"", ""VISa6b"", ""VISa1"", ""VISa4"", ""VISa6a"")",WT,mPFF,M,pSyn,0.007791004,0,0.007791004,0
IM 95,"c(312782562, 312782554, 312782566, 312782558, 312782550, 312782570)",1,right,VISa,"c(""VISa5"", ""VISa2/3"", ""VISa6a"", ""VISa4"", ""VISa1"", ""VISa6b"")",WT,mPFF,M,pSyn,0.004521994,0,0.004521994,0
IM 96,"c(312782562, 312782550, 312782554, 312782566, 312782558, 312782570)",1,right,VISa,"c(""VISa5"", ""VISa1"", ""VISa2/3"", ""VISa6a"", ""VISa4"", ""VISa6b"")",WT,mPFF,M,pSyn,0.005665632,0,0.005665632,0
IM 89,"c(649, 233, 601, 905, 1074, 1114)",1,right,VISal,"c(""VISal6b"", ""VISal5"", ""VISal6a"", ""VISal2/3"", ""VISal1"", ""VISal4"")",WT,mPFF,F,pSyn,0.008193907,0,0.008193907,0
IM 90,"c(601, 905, 649, 1114, 233, 1074)",1,right,VISal,"c(""VISal6a"", ""VISal2/3"", ""VISal6b"", ""VISal4"", ""VISal5"", ""VISal1"")",WT,mPFF,F,pSyn,0.018629998,0,0.018629998,0
IM 91,"c(1114, 905, 601, 233, 1074, 649)",1,right,VISal,"c(""VISal4"", ""VISal2/3"", ""VISal6a"", ""VISal5"", ""VISal1"", ""VISal6b"")",WT,mPFF,F,pSyn,0.017301395,0,0.017301395,0
IM 92,"c(649, 1074, 233, 601, 905, 1114)",1,right,VISal,"c(""VISal6b"", ""VISal1"", ""VISal5"", ""VISal6a"", ""VISal2/3"", ""VISal4"")",WT,mPFF,F,pSyn,0.009408079,0.002448475,0.006959604,2.493466097
IM 93,"c(1074, 905, 601, 1114, 233, 649)",1,right,VISal,"c(""VISal1"", ""VISal2/3"", ""VISal6a"", ""VISal4"", ""VISal5"", ""VISal6b"")",WT,mPFF,M,pSyn,0.007224349,0,0.007224349,0
IM 94,"c(649, 1114, 601, 233, 905, 1074)",1,right,VISal,"c(""VISal6b"", ""VISal4"", ""VISal6a"", ""VISal5"", ""VISal2/3"", ""VISal1"")",WT,mPFF,M,pSyn,0.009956705,0,0.009956705,0
IM 95,"c(1114, 905, 1074, 233, 649, 601)",1,right,VISal,"c(""VISal4"", ""VISal2/3"", ""VISal1"", ""VISal5"", ""VISal6b"", ""VISal6a"")",WT,mPFF,M,pSyn,0.007151951,0,0.007151951,0
IM 96,"c(649, 1114, 601, 905, 1074, 233)",1,right,VISal,"c(""VISal6b"", ""VISal4"", ""VISal6a"", ""VISal2/3"", ""VISal1"", ""VISal5"")",WT,mPFF,M,pSyn,0.001151461,0,0.001151461,0
IM 89,"c(401, 1046, 1066, 433, 281, 441)",1,right,VISam,"c(""VISam4"", ""VISam6a"", ""VISam2/3"", ""VISam5"", ""VISam1"", ""VISam6b"")",WT,mPFF,F,pSyn,0.010616156,0.006748255,0.003867901,3.457079974
IM 90,"c(441, 1046, 281, 401, 1066, 433)",1,right,VISam,"c(""VISam6b"", ""VISam6a"", ""VISam1"", ""VISam4"", ""VISam2/3"", ""VISam5"")",WT,mPFF,F,pSyn,0.023679937,0.009210443,0.014469494,2.388346606
IM 91,"c(1066, 281, 401, 1046, 441, 433)",1,right,VISam,"c(""VISam2/3"", ""VISam1"", ""VISam4"", ""VISam6a"", ""VISam6b"", ""VISam5"")",WT,mPFF,F,pSyn,0.004949405,0,0.004949405,0
IM 92,"c(433, 1066, 441, 281, 401, 1046)",1,right,VISam,"c(""VISam5"", ""VISam2/3"", ""VISam6b"", ""VISam1"", ""VISam4"", ""VISam6a"")",WT,mPFF,F,pSyn,0.002563011,0,0.002563011,0
IM 93,"c(281, 433, 1066, 401, 441, 1046)",1,right,VISam,"c(""VISam1"", ""VISam5"", ""VISam2/3"", ""VISam4"", ""VISam6b"", ""VISam6a"")",WT,mPFF,M,pSyn,0.023021361,0,0.023021361,0
IM 94,"c(1066, 441, 1046, 401, 281, 433)",1,right,VISam,"c(""VISam2/3"", ""VISam6b"", ""VISam6a"", ""VISam4"", ""VISam1"", ""VISam5"")",WT,mPFF,M,pSyn,0.004862023,0,0.004862023,0
IM 95,"c(433, 1066, 1046, 401, 441, 281)",1,right,VISam,"c(""VISam5"", ""VISam2/3"", ""VISam6a"", ""VISam4"", ""VISam6b"", ""VISam1"")",WT,mPFF,M,pSyn,0.002644759,0,0.002644759,0
IM 96,"c(1046, 401, 433, 441, 1066, 281)",1,right,VISam,"c(""VISam6a"", ""VISam4"", ""VISam5"", ""VISam6b"", ""VISam2/3"", ""VISam1"")",WT,mPFF,M,pSyn,0.002653021,0,0.002653021,0
IM 89,"c(1106, 897, 1058, 1010, 857, 849)",1,right,VISC,"c(""VISC2/3"", ""VISC1"", ""VISC5"", ""VISC4"", ""VISC6a"", ""VISC6b"")",WT,mPFF,F,pSyn,0.006231465,0,0.006231465,0
IM 90,"c(1058, 849, 857, 1010, 897, 1106)",1,right,VISC,"c(""VISC5"", ""VISC6b"", ""VISC6a"", ""VISC4"", ""VISC1"", ""VISC2/3"")",WT,mPFF,F,pSyn,0.00998354,0,0.00998354,0
IM 91,"c(1058, 849, 857, 1106, 897, 1010)",1,right,VISC,"c(""VISC5"", ""VISC6b"", ""VISC6a"", ""VISC2/3"", ""VISC1"", ""VISC4"")",WT,mPFF,F,pSyn,0.020964592,0.006984767,0.013979825,1.728518289
IM 92,"c(857, 897, 1058, 1106, 1010, 849)",1,right,VISC,"c(""VISC6a"", ""VISC1"", ""VISC5"", ""VISC2/3"", ""VISC4"", ""VISC6b"")",WT,mPFF,F,pSyn,0.008048338,0.005010009,0.003038329,1.810411779
IM 93,"c(857, 897, 1010, 1058, 1106, 849)",1,right,VISC,"c(""VISC6a"", ""VISC1"", ""VISC4"", ""VISC5"", ""VISC2/3"", ""VISC6b"")",WT,mPFF,M,pSyn,0.030925782,0.014442501,0.016483281,3.297284657
IM 94,"c(857, 1058, 897, 1010, 849, 1106)",1,right,VISC,"c(""VISC6a"", ""VISC5"", ""VISC1"", ""VISC4"", ""VISC6b"", ""VISC2/3"")",WT,mPFF,M,pSyn,0.008998495,0,0.008998495,0
IM 95,"c(897, 849, 857, 1058, 1106, 1010)",1,right,VISC,"c(""VISC1"", ""VISC6b"", ""VISC6a"", ""VISC5"", ""VISC2/3"", ""VISC4"")",WT,mPFF,M,pSyn,0.01167056,0.006214323,0.005456237,1.676091127
IM 96,"c(1010, 897, 857, 1058, 1106, 849)",1,right,VISC,"c(""VISC4"", ""VISC1"", ""VISC6a"", ""VISC5"", ""VISC2/3"", ""VISC6b"")",WT,mPFF,M,pSyn,0.003432135,0,0.003432135,0
IM 89,"c(973, 613, 121, 421, 573, 74)",1,right,VISl,"c(""VISl2/3"", ""VISl5"", ""VISl6b"", ""VISl1"", ""VISl4"", ""VISl6a"")",WT,mPFF,F,pSyn,0.00319877,0,0.00319877,0
IM 90,"c(573, 121, 421, 613, 74, 973)",1,right,VISl,"c(""VISl4"", ""VISl6b"", ""VISl1"", ""VISl5"", ""VISl6a"", ""VISl2/3"")",WT,mPFF,F,pSyn,0.006716228,0,0.006716228,0
IM 91,"c(121, 421, 973, 613, 573, 74)",1,right,VISl,"c(""VISl6b"", ""VISl1"", ""VISl2/3"", ""VISl5"", ""VISl4"", ""VISl6a"")",WT,mPFF,F,pSyn,0.005454923,0,0.005454923,0
IM 92,"c(573, 973, 421, 121, 613, 74)",1,right,VISl,"c(""VISl4"", ""VISl2/3"", ""VISl1"", ""VISl6b"", ""VISl5"", ""VISl6a"")",WT,mPFF,F,pSyn,0.003140155,0,0.003140155,0
