,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
1095,IM 342,703,0.3,right,CTXsp,CTXsp,WT,mPFF,F,pSyn,703,None,18444.62957,4.265869938
1096,IM 332,"c(10703, 10704, 632)",0.3,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,M,pSyn,"c(10703, 10704, 632)",None,194938.4897,5.289897597
1097,IM 335,"c(10703, 10704, 632)",0.3,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,F,pSyn,"c(10703, 10704, 632)",None,220117.7033,5.342654973
1098,IM 339,"c(10703, 10704, 632)",0.3,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,M,pSyn,"c(10703, 10704, 632)",None,178458.4114,5.251537023
1099,IM 342,"c(10703, 10704, 632)",0.3,right,DG,"c(""DG-mo"", ""DG-po"", ""DG-sg"")",WT,mPFF,F,pSyn,"c(10703, 10704, 632)",None,198017.9805,5.296704627
1100,IM 332,443,0.3,right,dhc,dhc,WT,mPFF,M,pSyn,443,None,79008.24066,4.897672391
1101,IM 335,443,0.3,right,dhc,dhc,WT,mPFF,F,pSyn,443,None,83468.01941,4.921520108
1102,IM 339,443,0.3,right,dhc,dhc,WT,mPFF,M,pSyn,443,None,55860.24609,4.747102845
1103,IM 342,443,0.3,right,dhc,dhc,WT,mPFF,F,pSyn,443,None,102399.8059,5.010299133
1104,IM 332,830,0.3,right,DMH,DMH,WT,mPFF,M,pSyn,830,None,127520.7519,5.105580865
1105,IM 335,830,0.3,right,DMH,DMH,WT,mPFF,F,pSyn,830,None,78175.1551,4.893068752
1106,IM 339,830,0.3,right,DMH,DMH,WT,mPFF,M,pSyn,830,None,59032.22737,4.77108917
1107,IM 342,830,0.3,right,DMH,DMH,WT,mPFF,F,pSyn,830,None,49832.66843,4.697514143
1108,IM 339,814,0.3,right,DP,DP,WT,mPFF,M,pSyn,814,None,114548.6732,5.058990063
1109,IM 342,814,0.3,right,DP,DP,WT,mPFF,F,pSyn,814,None,70093.6944,4.845678951
1110,IM 332,872,0.3,right,DR,DR,WT,mPFF,M,pSyn,872,None,70379.31825,4.847445056
1111,IM 335,872,0.3,right,DR,DR,WT,mPFF,F,pSyn,872,None,54786.00174,4.738669607
1112,IM 339,872,0.3,right,DR,DR,WT,mPFF,M,pSyn,872,None,54600.1283,4.737193663
1113,IM 342,872,0.3,right,DR,DR,WT,mPFF,F,pSyn,872,None,59606.72538,4.775295264
1114,IM 332,812,0.3,right,dscp,dscp,WT,mPFF,M,pSyn,812,None,17371.58575,4.239839465
1115,IM 335,812,0.3,right,dscp,dscp,WT,mPFF,F,pSyn,812,None,18700.42521,4.271851482
1116,IM 339,812,0.3,right,dscp,dscp,WT,mPFF,M,pSyn,812,None,11685.55521,4.067649352
1117,IM 342,812,0.3,right,dscp,dscp,WT,mPFF,F,pSyn,812,None,41475.95571,4.617796402
1118,IM 332,579,0.3,right,ec,ec,WT,mPFF,M,pSyn,579,None,39179.02166,4.593053587
1119,IM 335,579,0.3,right,ec,ec,WT,mPFF,F,pSyn,579,None,39450.35477,4.596050913
1120,IM 339,579,0.3,right,ec,ec,WT,mPFF,M,pSyn,579,None,42584.28685,4.629249379
1121,IM 342,579,0.3,right,ec,ec,WT,mPFF,F,pSyn,579,None,47514.85797,4.676829436
1122,IM 332,"c(836, 427, 988, 977, 1045)",0.3,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,M,pSyn,"c(836, 427, 988, 977, 1045)",None,42018.3865,4.623439372
1123,IM 335,"c(836, 427, 988, 977, 1045)",0.3,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,"c(836, 427, 988, 977, 1045)",None,41813.57759,4.621317328
1124,IM 339,"c(836, 427, 988, 977, 1045)",0.3,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,M,pSyn,"c(836, 427, 988, 977, 1045)",None,45227.48773,4.655402465
1125,IM 342,"c(836, 427, 988, 977, 1045)",0.3,right,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,"c(836, 427, 988, 977, 1045)",None,47637.82761,4.677951949
1126,IM 332,1092,0.3,right,em,em,WT,mPFF,M,pSyn,1092,None,29194.12117,4.465295406
1127,IM 335,1092,0.3,right,em,em,WT,mPFF,F,pSyn,1092,None,22043.60503,4.343282621
1128,IM 339,1092,0.3,right,em,em,WT,mPFF,M,pSyn,1092,None,31403.88913,4.496983436
1129,IM 342,1092,0.3,right,em,em,WT,mPFF,F,pSyn,1092,None,26624.24823,4.425277354
1130,IM 332,"c(1121, 20, 52, 139, 28)",0.3,right,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,M,pSyn,"c(1121, 20, 52, 139, 28)",None,148459.262,5.171607297
1131,IM 335,"c(1121, 20, 52, 139, 28)",0.3,right,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,F,pSyn,"c(1121, 20, 52, 139, 28)",None,144514.1707,5.159910435
1132,IM 339,"c(1121, 20, 52, 139, 28)",0.3,right,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,M,pSyn,"c(1121, 20, 52, 139, 28)",None,148361.6816,5.171321747
1133,IM 342,"c(1121, 20, 52, 139, 28)",0.3,right,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,F,pSyn,"c(1121, 20, 52, 139, 28)",None,165265.4948,5.218182188
1134,IM 332,"c(526, 543, 664, 727, 743)",0.3,right,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,M,pSyn,"c(526, 543, 664, 727, 743)",None,251888.7658,5.401208798
1135,IM 335,"c(526, 543, 664, 727, 743)",0.3,right,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,F,pSyn,"c(526, 543, 664, 727, 743)",None,183835.3792,5.264429095
1136,IM 339,"c(526, 543, 664, 727, 743)",0.3,right,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,M,pSyn,"c(526, 543, 664, 727, 743)",None,250818.2481,5.39935913
1137,IM 342,"c(526, 543, 664, 727, 743)",0.3,right,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,F,pSyn,"c(526, 543, 664, 727, 743)",None,205532.3208,5.312880126
1138,IM 332,"c(952, 966)",0.3,right,EP,"c(""EPd"", ""EPv"")",WT,mPFF,M,pSyn,"c(952, 966)",None,77173.53205,4.887468377
1139,IM 335,"c(952, 966)",0.3,right,EP,"c(""EPd"", ""EPv"")",WT,mPFF,F,pSyn,"c(952, 966)",None,81877.47618,4.913164447
1140,IM 339,"c(952, 966)",0.3,right,EP,"c(""EPd"", ""EPv"")",WT,mPFF,M,pSyn,"c(952, 966)",None,95669.86503,4.980775161
1141,IM 342,"c(952, 966)",0.3,right,EP,"c(""EPd"", ""EPv"")",WT,mPFF,F,pSyn,"c(952, 966)",None,86595.95143,4.937497588
1142,IM 332,560581551,0.3,right,Eth,Eth,WT,mPFF,M,pSyn,560581551,None,45016.58856,4.65337258
1143,IM 335,560581551,0.3,right,Eth,Eth,WT,mPFF,F,pSyn,560581551,None,46522.76756,4.667665542
1144,IM 339,560581551,0.3,right,Eth,Eth,WT,mPFF,M,pSyn,560581551,None,62400.69835,4.79518945
1145,IM 342,560581551,0.3,right,Eth,Eth,WT,mPFF,F,pSyn,560581551,None,85111.85587,4.929990061
1146,IM 332,975,0.3,right,EW,EW,WT,mPFF,M,pSyn,975,None,2776.042438,3.443426102
1147,IM 335,975,0.3,right,EW,EW,WT,mPFF,F,pSyn,975,None,374.860082,2.573869207
1148,IM 339,975,0.3,right,EW,EW,WT,mPFF,M,pSyn,975,None,6568.929974,3.817494633
1149,IM 342,975,0.3,right,EW,EW,WT,mPFF,F,pSyn,975,None,5869.170059,3.768576694
1150,IM 332,982,0.3,right,FC,FC,WT,mPFF,M,pSyn,982,None,20382.90087,4.309265993
1151,IM 335,982,0.3,right,FC,FC,WT,mPFF,F,pSyn,982,None,18288.00195,4.26216626
1152,IM 339,982,0.3,right,FC,FC,WT,mPFF,M,pSyn,982,None,14819.57401,4.17083572
1153,IM 342,982,0.3,right,FC,FC,WT,mPFF,F,pSyn,982,None,14552.65109,4.162942117
1154,IM 332,804,0.3,right,FF,FF,WT,mPFF,M,pSyn,804,None,51844.48014,4.714702524
1155,IM 342,804,0.3,right,FF,FF,WT,mPFF,F,pSyn,804,None,62032.73366,4.79262092
1156,IM 332,603,0.3,right,fi,fi,WT,mPFF,M,pSyn,603,None,148488.6844,5.17169336
1157,IM 335,603,0.3,right,fi,fi,WT,mPFF,F,pSyn,603,None,145833.4676,5.163857202
1158,IM 339,603,0.3,right,fi,fi,WT,mPFF,M,pSyn,603,None,155822.8576,5.192631165
1159,IM 342,603,0.3,right,fi,fi,WT,mPFF,F,pSyn,603,None,164602.2442,5.216435752
1160,IM 332,1009,0.3,right,fiber tracts,fiber tracts,WT,mPFF,M,pSyn,1009,None,175705.8132,5.24478613
1161,IM 335,1009,0.3,right,fiber tracts,fiber tracts,WT,mPFF,F,pSyn,1009,None,170703.3208,5.23224197
1162,IM 339,1009,0.3,right,fiber tracts,fiber tracts,WT,mPFF,M,pSyn,1009,None,190587.5418,5.280094509
1163,IM 342,1009,0.3,right,fiber tracts,fiber tracts,WT,mPFF,F,pSyn,1009,None,180401.0779,5.256239128
1164,IM 332,595,0.3,right,fr,fr,WT,mPFF,M,pSyn,595,None,25051.88425,4.398840397
1165,IM 335,595,0.3,right,fr,fr,WT,mPFF,F,pSyn,595,None,24395.5394,4.387310425
1166,IM 339,595,0.3,right,fr,fr,WT,mPFF,M,pSyn,595,None,23226.50708,4.365983903
1167,IM 342,595,0.3,right,fr,fr,WT,mPFF,F,pSyn,595,None,18558.30282,4.268538257
1168,IM 332,526157196,0.3,right,FRP,FRP6a,WT,mPFF,M,pSyn,526157196,None,52489.15464,4.720069578
1169,IM 335,526157196,0.3,right,FRP,FRP6a,WT,mPFF,F,pSyn,526157196,None,48046.23076,4.681659323
1170,IM 339,526157196,0.3,right,FRP,FRP6a,WT,mPFF,M,pSyn,526157196,None,30271.59994,4.481035375
1171,IM 342,526157196,0.3,right,FRP,FRP6a,WT,mPFF,F,pSyn,526157196,None,46578.08738,4.668181651
1172,IM 332,436,0.3,right,fx,fx,WT,mPFF,M,pSyn,436,None,14343.90398,4.15666737
1173,IM 335,436,0.3,right,fx,fx,WT,mPFF,F,pSyn,436,None,16393.54002,4.214672745
1174,IM 339,436,0.3,right,fx,fx,WT,mPFF,M,pSyn,436,None,13663.95193,4.135576326
1175,IM 342,436,0.3,right,fx,fx,WT,mPFF,F,pSyn,436,None,15479.67485,4.189761834
1176,IM 332,"c(36, 180, 148, 187, 638, 662)",0.3,right,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,M,pSyn,"c(36, 180, 148, 187, 638, 662)",None,45673.50075,4.659664301
1177,IM 335,"c(36, 180, 148, 187, 638, 662)",0.3,right,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,F,pSyn,"c(36, 180, 148, 187, 638, 662)",None,54152.96465,4.733622237
1178,IM 339,"c(36, 180, 148, 187, 638, 662)",0.3,right,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,M,pSyn,"c(36, 180, 148, 187, 638, 662)",None,51229.82277,4.709522853
1179,IM 342,"c(36, 180, 148, 187, 638, 662)",0.3,right,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,F,pSyn,"c(36, 180, 148, 187, 638, 662)",None,60407.49921,4.781090857
1180,IM 332,589508447,0.3,right,HATA,HATA,WT,mPFF,M,pSyn,589508447,None,53393.09968,4.727485134
1181,IM 335,589508447,0.3,right,HATA,HATA,WT,mPFF,F,pSyn,589508447,None,40258.81204,4.604860956
1182,IM 339,589508447,0.3,right,HATA,HATA,WT,mPFF,M,pSyn,589508447,None,16956.29161,4.229330877
1183,IM 342,589508447,0.3,right,HATA,HATA,WT,mPFF,F,pSyn,589508447,None,45602.65053,4.658990086
1184,IM 332,611,0.3,right,hbc,hbc,WT,mPFF,M,pSyn,611,None,24268.33482,4.385039978
1185,IM 335,611,0.3,right,hbc,hbc,WT,mPFF,F,pSyn,611,None,16775.92835,4.224686563
1186,IM 339,611,0.3,right,hbc,hbc,WT,mPFF,M,pSyn,611,None,28613.61791,4.456572774
1187,IM 342,611,0.3,right,hbc,hbc,WT,mPFF,F,pSyn,611,None,23426.96824,4.369716089
1188,IM 332,1089,0.3,right,HPF,HPF,WT,mPFF,M,pSyn,1089,None,105850.7198,5.024693816
1189,IM 335,1089,0.3,right,HPF,HPF,WT,mPFF,F,pSyn,1089,None,100537.465,5.002327931
1190,IM 339,1089,0.3,right,HPF,HPF,WT,mPFF,M,pSyn,1089,None,101176.3218,5.005078887
1191,IM 342,1089,0.3,right,HPF,HPF,WT,mPFF,F,pSyn,1089,None,80650.45594,4.906606827
1192,IM 332,1097,0.3,right,HY,HY,WT,mPFF,M,pSyn,1097,None,224502.1319,5.35122047
1193,IM 335,1097,0.3,right,HY,HY,WT,mPFF,F,pSyn,1097,None,186856.8607,5.271509048
1194,IM 339,1097,0.3,right,HY,HY,WT,mPFF,M,pSyn,1097,None,202127.5937,5.305625606
1195,IM 342,1097,0.3,right,HY,HY,WT,mPFF,F,pSyn,1097,None,184404.554,5.265771642
1196,IM 332,1105,0.3,right,IA,IA,WT,mPFF,M,pSyn,1105,None,14776.06463,4.169558782
1197,IM 335,1105,0.3,right,IA,IA,WT,mPFF,F,pSyn,1105,None,28000.78565,4.447170217
1198,IM 339,1105,0.3,right,IA,IA,WT,mPFF,M,pSyn,1105,None,39551.12671,4.59715886
1199,IM 342,1105,0.3,right,IA,IA,WT,mPFF,F,pSyn,1105,None,43883.79637,4.642304191
1200,IM 332,"c(828, 820)",0.3,right,IC,"c(""ICe"", ""ICd"")",WT,mPFF,M,pSyn,"c(828, 820)",None,205924.5769,5.313708182
1201,IM 335,828,0.3,right,IC,ICe,WT,mPFF,F,pSyn,828,None,253752.812,5.404410864
1202,IM 339,828,0.3,right,IC,ICe,WT,mPFF,M,pSyn,828,None,271631.8062,5.433980622
1203,IM 342,828,0.3,right,IC,ICe,WT,mPFF,F,pSyn,828,None,198510.693,5.297783905
1204,IM 332,12,0.3,right,IF,IF,WT,mPFF,M,pSyn,12,None,18206.34919,4.260222868
1205,IM 335,12,0.3,right,IF,IF,WT,mPFF,F,pSyn,12,None,15081.35165,4.178440267
1206,IM 339,12,0.3,right,IF,IF,WT,mPFF,M,pSyn,12,None,14490.84036,4.161093572
1207,IM 342,12,0.3,right,IF,IF,WT,mPFF,F,pSyn,12,None,27250.81477,4.435379492
1208,IM 332,19,0.3,right,IG,IG,WT,mPFF,M,pSyn,19,None,26099.14329,4.416626252
1209,IM 335,19,0.3,right,IG,IG,WT,mPFF,F,pSyn,19,None,24752.90842,4.393626235
1210,IM 339,19,0.3,right,IG,IG,WT,mPFF,M,pSyn,19,None,29659.36706,4.472161879
1211,IM 342,19,0.3,right,IG,IG,WT,mPFF,F,pSyn,19,None,27629.79551,4.441377671
1212,IM 332,27,0.3,right,IGL,IGL,WT,mPFF,M,pSyn,27,None,16244.84518,4.210715577
1213,IM 335,27,0.3,right,IGL,IGL,WT,mPFF,F,pSyn,27,None,12657.95127,4.10236342
1214,IM 339,27,0.3,right,IGL,IGL,WT,mPFF,M,pSyn,27,None,16927.82821,4.228601243
1215,IM 342,27,0.3,right,IGL,IGL,WT,mPFF,F,pSyn,27,None,19541.24213,4.290952166
1216,IM 332,848,0.3,right,IIn,IIn,WT,mPFF,M,pSyn,848,None,51814.47565,4.714451108
1217,IM 335,848,0.3,right,IIn,IIn,WT,mPFF,F,pSyn,848,None,38775.17703,4.588553789
1218,IM 342,848,0.3,right,IIn,IIn,WT,mPFF,F,pSyn,848,None,58344.38437,4.765999062
1219,IM 332,"c(707, 556, 827)",0.3,right,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"")",WT,mPFF,M,pSyn,"c(707, 556, 827)",None,23076.55828,4.363171037
1220,IM 335,"c(707, 556, 827)",0.3,right,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"")",WT,mPFF,F,pSyn,"c(707, 556, 827)",None,35717.62447,4.552882567
1221,IM 339,"c(707, 556, 827, 1054)",0.3,right,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"", ""ILA6a"")",WT,mPFF,M,pSyn,"c(707, 556, 827, 1054)",None,74436.52858,4.871786111
1222,IM 342,"c(707, 556, 827, 1054)",0.3,right,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"", ""ILA6a"")",WT,mPFF,F,pSyn,"c(707, 556, 827, 1054)",None,63384.07456,4.801980154
1223,IM 332,59,0.3,right,IMD,IMD,WT,mPFF,M,pSyn,59,None,40903.85523,4.611764243
1224,IM 335,59,0.3,right,IMD,IMD,WT,mPFF,F,pSyn,59,None,47130.36335,4.673300788
1225,IM 339,59,0.3,right,IMD,IMD,WT,mPFF,M,pSyn,59,None,39855.9412,4.60049307
1226,IM 342,59,0.3,right,IMD,IMD,WT,mPFF,F,pSyn,59,None,38003.21869,4.579820381
1227,IM 332,900,0.3,right,In,aco,WT,mPFF,M,pSyn,900,None,69166.67461,4.839896896
1228,IM 335,900,0.3,right,In,aco,WT,mPFF,F,pSyn,900,None,72855.81469,4.862464219
1229,IM 339,900,0.3,right,In,aco,WT,mPFF,M,pSyn,900,None,60580.59774,4.782333554
1230,IM 342,900,0.3,right,In,aco,WT,mPFF,F,pSyn,900,None,62637.23537,4.796832581
1231,IM 332,67,0.3,right,INC,INC,WT,mPFF,M,pSyn,67,None,47385.58925,4.675646286
1232,IM 335,67,0.3,right,INC,INC,WT,mPFF,F,pSyn,67,None,57067.57847,4.756389445
1233,IM 339,67,0.3,right,INC,INC,WT,mPFF,M,pSyn,67,None,48754.78481,4.688017244
1234,IM 342,67,0.3,right,INC,INC,WT,mPFF,F,pSyn,67,None,45241.56465,4.655537616
1235,IM 332,6,0.3,right,int,int,WT,mPFF,M,pSyn,6,None,333831.2034,5.523526928
1236,IM 335,6,0.3,right,int,int,WT,mPFF,F,pSyn,6,None,311342.552,5.493238481
1237,IM 339,6,0.3,right,int,int,WT,mPFF,M,pSyn,6,None,317272.7244,5.501432738
1238,IM 342,6,0.3,right,int,int,WT,mPFF,F,pSyn,6,None,319046.2037,5.503853581
1239,IM 332,"c(607344834, 607344862)",0.3,right,IPN,"c(""IPR"", ""IPRL"")",WT,mPFF,M,pSyn,"c(607344834, 607344862)",None,24897.40366,4.396154061
1240,IM 335,"c(607344834, 607344862)",0.3,right,IPN,"c(""IPR"", ""IPRL"")",WT,mPFF,F,pSyn,"c(607344834, 607344862)",None,11245.80247,4.050990451
1241,IM 342,"c(607344834, 607344862)",0.3,right,IPN,"c(""IPR"", ""IPRL"")",WT,mPFF,F,pSyn,"c(607344834, 607344862)",None,28792.82233,4.459284238
1242,IM 332,115,0.3,right,IV,IV,WT,mPFF,M,pSyn,115,None,16179.42072,4.208962968
1243,IM 335,115,0.3,right,IV,IV,WT,mPFF,F,pSyn,115,None,15120.6473,4.179570384
1244,IM 339,115,0.3,right,IV,IV,WT,mPFF,M,pSyn,115,None,18083.43478,4.257280924
1245,IM 342,115,0.3,right,IV,IV,WT,mPFF,F,pSyn,115,None,16656.05912,4.221572254
1246,IM 332,131,0.3,right,LA,LA,WT,mPFF,M,pSyn,131,None,164311.9238,5.215669081
1247,IM 335,131,0.3,right,LA,LA,WT,mPFF,F,pSyn,131,None,159827.5095,5.203651532
1248,IM 339,131,0.3,right,LA,LA,WT,mPFF,M,pSyn,131,None,160538.4345,5.205579024
1249,IM 342,131,0.3,right,LA,LA,WT,mPFF,F,pSyn,131,None,169401.8039,5.228918031
1250,IM 332,155,0.3,right,LD,LD,WT,mPFF,M,pSyn,155,None,388523.6701,5.589417483
1251,IM 335,155,0.3,right,LD,LD,WT,mPFF,F,pSyn,155,None,398579.4238,5.600514875
1252,IM 339,155,0.3,right,LD,LD,WT,mPFF,M,pSyn,155,None,445449.6422,5.648798614
1253,IM 342,155,0.3,right,LD,LD,WT,mPFF,F,pSyn,155,None,474744.7502,5.676460171
1254,IM 332,"c(496345668, 496345664, 496345672)",0.3,right,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,M,pSyn,"c(496345668, 496345664, 496345672)",None,51913.76427,4.715282521
1255,IM 335,"c(496345668, 496345664, 496345672)",0.3,right,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,F,pSyn,"c(496345668, 496345664, 496345672)",None,59565.71352,4.774996348
1256,IM 339,"c(496345668, 496345664, 496345672)",0.3,right,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,M,pSyn,"c(496345668, 496345664, 496345672)",None,56877.98749,4.754944221
1257,IM 342,"c(496345664, 496345668, 496345672)",0.3,right,LGd,"c(""LGd-sh"", ""LGd-co"", ""LGd-ip"")",WT,mPFF,F,pSyn,"c(496345664, 496345668, 496345672)",None,72844.14444,4.862394647
1258,IM 332,178,0.3,right,LGv,LGv,WT,mPFF,M,pSyn,178,None,54395.75955,4.735565045
1259,IM 335,178,0.3,right,LGv,LGv,WT,mPFF,F,pSyn,178,None,62640.58872,4.796855831
1260,IM 339,178,0.3,right,LGv,LGv,WT,mPFF,M,pSyn,178,None,65828.31224,4.818412721
1261,IM 342,178,0.3,right,LGv,LGv,WT,mPFF,F,pSyn,178,None,115961.1309,5.064312442
1262,IM 332,186,0.3,right,LH,LH,WT,mPFF,M,pSyn,186,None,87214.36164,4.940588006
1263,IM 335,186,0.3,right,LH,LH,WT,mPFF,F,pSyn,186,None,94886.7051,4.977205366
1264,IM 339,186,0.3,right,LH,LH,WT,mPFF,M,pSyn,186,None,88443.12406,4.946664075
1265,IM 342,186,0.3,right,LH,LH,WT,mPFF,F,pSyn,186,None,75980.52853,4.88070231
1266,IM 332,194,0.3,right,LHA,LHA,WT,mPFF,M,pSyn,194,None,288994.5435,5.460889643
1267,IM 335,194,0.3,right,LHA,LHA,WT,mPFF,F,pSyn,194,None,295455.5111,5.470492095
1268,IM 339,194,0.3,right,LHA,LHA,WT,mPFF,M,pSyn,194,None,306122.7514,5.485895608
1269,IM 342,194,0.3,right,LHA,LHA,WT,mPFF,F,pSyn,194,None,331875.0071,5.520974548
1270,IM 332,658,0.3,right,ll,ll,WT,mPFF,M,pSyn,658,None,216144.4154,5.334744019
1271,IM 335,658,0.3,right,ll,ll,WT,mPFF,F,pSyn,658,None,198296.0602,5.297314086
1272,IM 339,658,0.3,right,ll,ll,WT,mPFF,M,pSyn,658,None,279152.3595,5.445841303
1273,IM 342,658,0.3,right,ll,ll,WT,mPFF,F,pSyn,658,None,222011.4881,5.346375448
1274,IM 332,210,0.3,right,LM,LM,WT,mPFF,M,pSyn,210,None,29598.60349,4.471271221
1275,IM 335,210,0.3,right,LM,LM,WT,mPFF,F,pSyn,210,None,38805.69231,4.588895436
1276,IM 339,210,0.3,right,LM,LM,WT,mPFF,M,pSyn,210,None,41667.7241,4.61979978
1277,IM 332,665,0.3,right,lotg,lot,WT,mPFF,M,pSyn,665,None,78191.81817,4.893161312
1278,IM 335,665,0.3,right,lotg,lot,WT,mPFF,F,pSyn,665,None,80190.91498,4.904125169
1279,IM 339,665,0.3,right,lotg,lot,WT,mPFF,M,pSyn,665,None,72581.33407,4.860824947
1280,IM 342,665,0.3,right,lotg,lot,WT,mPFF,F,pSyn,665,None,68574.58183,4.836163168
1281,IM 332,218,0.3,right,LP,LP,WT,mPFF,M,pSyn,218,None,152192.2397,5.182392508
1282,IM 335,218,0.3,right,LP,LP,WT,mPFF,F,pSyn,218,None,183719.4124,5.264155048
1283,IM 339,218,0.3,right,LP,LP,WT,mPFF,M,pSyn,218,None,143359.1811,5.156425512
1284,IM 342,218,0.3,right,LP,LP,WT,mPFF,F,pSyn,218,None,127776.6887,5.106451629
1285,IM 335,226,0.3,right,LPO,LPO,WT,mPFF,F,pSyn,226,None,7636.037652,3.882868062
1286,IM 342,226,0.3,right,LPO,LPO,WT,mPFF,F,pSyn,226,None,20992.94803,4.322073431
1287,IM 332,"c(258, 266)",0.3,right,LS,"c(""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(258, 266)",None,307624.461,5.488020866
1288,IM 335,"c(258, 266)",0.3,right,LS,"c(""LSr"", ""LSv"")",WT,mPFF,F,pSyn,"c(258, 266)",None,350198.3893,5.544314144
1289,IM 339,"c(258, 266)",0.3,right,LS,"c(""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(258, 266)",None,360969.2391,5.557470194
1290,IM 342,"c(258, 266)",0.3,right,LS,"c(""LSr"", ""LSv"")",WT,mPFF,F,pSyn,"c(258, 266)",None,373687.6494,5.572508744
1291,IM 332,66,0.3,right,LT,LT,WT,mPFF,M,pSyn,66,None,22750.06938,4.356982726
1292,IM 335,66,0.3,right,LT,LT,WT,mPFF,F,pSyn,66,None,23668.33753,4.374167754
1293,IM 339,66,0.3,right,LT,LT,WT,mPFF,M,pSyn,66,None,16708.85718,4.222946747
1294,IM 342,66,0.3,right,LT,LT,WT,mPFF,F,pSyn,66,None,32197.906,4.507827628
1295,IM 332,549009211,0.3,right,MA3,MA3,WT,mPFF,M,pSyn,549009211,None,13851.71456,4.141503534
1296,IM 335,549009211,0.3,right,MA3,MA3,WT,mPFF,F,pSyn,549009211,None,13075.65211,4.116463358
1297,IM 339,549009211,0.3,right,MA3,MA3,WT,mPFF,M,pSyn,549009211,None,15292.53297,4.184479426
1298,IM 342,549009211,0.3,right,MA3,MA3,WT,mPFF,F,pSyn,549009211,None,14937.99188,4.174292219
1299,IM 332,313,0.3,right,MB,MB,WT,mPFF,M,pSyn,313,None,678504.8758,5.831552973
1300,IM 335,313,0.3,right,MB,MB,WT,mPFF,F,pSyn,313,None,568325.833,5.754597397
1301,IM 339,313,0.3,right,MB,MB,WT,mPFF,M,pSyn,313,None,658589.7618,5.818614975
1302,IM 342,313,0.3,right,MB,MB,WT,mPFF,F,pSyn,313,None,748097.7963,5.873958375
1303,IM 332,381,0.3,right,MBmot,SNr,WT,mPFF,M,pSyn,381,None,506504.443,5.704583259
1304,IM 335,381,0.3,right,MBmot,SNr,WT,mPFF,F,pSyn,381,None,401376.3417,5.60355177
1305,IM 339,381,0.3,right,MBmot,SNr,WT,mPFF,M,pSyn,381,None,454795.2435,5.657815914
1306,IM 342,381,0.3,right,MBmot,SNr,WT,mPFF,F,pSyn,381,None,490447.7651,5.69059276
1307,IM 332,374,0.3,right,MBsta,SNc,WT,mPFF,M,pSyn,374,None,111039.5381,5.045477647
1308,IM 335,374,0.3,right,MBsta,SNc,WT,mPFF,F,pSyn,374,None,110309.2347,5.042611872
