,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
182,IM 341,872,0.2,left,DR,DR,WT,mPFF,F,pSyn,872,None,63054.11863,4.79971346
183,IM 331,812,0.2,left,dscp,dscp,WT,mPFF,M,pSyn,812,None,39488.90099,4.596475047
184,IM 334,812,0.2,left,dscp,dscp,WT,mPFF,F,pSyn,812,None,47379.04836,4.675586333
185,IM 338,812,0.2,left,dscp,dscp,WT,mPFF,M,pSyn,812,None,51618.52019,4.71280555
186,IM 341,812,0.2,left,dscp,dscp,WT,mPFF,F,pSyn,812,None,31126.81852,4.493134734
187,IM 331,579,0.2,left,ec,ec,WT,mPFF,M,pSyn,579,None,42305.52063,4.626397044
188,IM 334,579,0.2,left,ec,ec,WT,mPFF,F,pSyn,579,None,40289.59517,4.605192904
189,IM 338,579,0.2,left,ec,ec,WT,mPFF,M,pSyn,579,None,42692.3085,4.630349639
190,IM 341,579,0.2,left,ec,ec,WT,mPFF,F,pSyn,579,None,43133.15349,4.634811211
191,IM 331,"c(836, 427, 988, 977, 1045)",0.2,left,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,M,pSyn,"c(836, 427, 988, 977, 1045)",None,49335.61131,4.693160514
192,IM 334,"c(836, 427, 988, 977, 1045)",0.2,left,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,"c(836, 427, 988, 977, 1045)",None,48889.77502,4.689218039
193,IM 338,"c(836, 427, 988, 977, 1045)",0.2,left,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,M,pSyn,"c(836, 427, 988, 977, 1045)",None,48877.30344,4.689107238
194,IM 341,"c(836, 427, 988, 977, 1045)",0.2,left,ECT,"c(""ECT1"", ""ECT2/3"", ""ECT5"", ""ECT6a"", ""ECT6b"")",WT,mPFF,F,pSyn,"c(836, 427, 988, 977, 1045)",None,47986.8471,4.681122216
195,IM 331,1092,0.2,left,em,em,WT,mPFF,M,pSyn,1092,None,27965.4643,4.446622034
196,IM 334,1092,0.2,left,em,em,WT,mPFF,F,pSyn,1092,None,25304.82833,4.403203395
197,IM 338,1092,0.2,left,em,em,WT,mPFF,M,pSyn,1092,None,36951.11765,4.567627579
198,IM 341,1092,0.2,left,em,em,WT,mPFF,F,pSyn,1092,None,25369.8482,4.404317869
199,IM 331,"c(1121, 20, 52, 139, 28)",0.2,left,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,M,pSyn,"c(1121, 20, 52, 139, 28)",None,141808.742,5.151703004
200,IM 334,"c(1121, 20, 52, 139, 28)",0.2,left,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,F,pSyn,"c(1121, 20, 52, 139, 28)",None,143788.4353,5.157723958
201,IM 338,"c(1121, 20, 52, 139, 28)",0.2,left,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,M,pSyn,"c(1121, 20, 52, 139, 28)",None,180430.7056,5.256310448
202,IM 341,"c(1121, 20, 52, 139, 28)",0.2,left,ENTl,"c(""ENTl1"", ""ENTl2"", ""ENTl3"", ""ENTl5"", ""ENTl6a"")",WT,mPFF,F,pSyn,"c(1121, 20, 52, 139, 28)",None,189904.7678,5.278535868
203,IM 331,"c(526, 543, 664, 727, 743)",0.2,left,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,M,pSyn,"c(526, 543, 664, 727, 743)",None,178066.2599,5.250581637
204,IM 334,"c(526, 543, 664, 727, 743)",0.2,left,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,F,pSyn,"c(526, 543, 664, 727, 743)",None,205951.9008,5.313765804
205,IM 338,"c(526, 543, 664, 727, 743)",0.2,left,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,M,pSyn,"c(526, 543, 664, 727, 743)",None,217075.917,5.336611644
206,IM 341,"c(526, 543, 664, 727, 743)",0.2,left,ENTm,"c(""ENTm1"", ""ENTm2"", ""ENTm3"", ""ENTm5"", ""ENTm6"")",WT,mPFF,F,pSyn,"c(526, 543, 664, 727, 743)",None,202822.1823,5.307115451
207,IM 331,"c(952, 966)",0.2,left,EP,"c(""EPd"", ""EPv"")",WT,mPFF,M,pSyn,"c(952, 966)",None,81187.45062,4.909488904
208,IM 334,"c(952, 966)",0.2,left,EP,"c(""EPd"", ""EPv"")",WT,mPFF,F,pSyn,"c(952, 966)",None,86777.64868,4.938407878
209,IM 338,"c(952, 966)",0.2,left,EP,"c(""EPd"", ""EPv"")",WT,mPFF,M,pSyn,"c(952, 966)",None,91768.23319,4.96269237
210,IM 341,"c(952, 966)",0.2,left,EP,"c(""EPd"", ""EPv"")",WT,mPFF,F,pSyn,"c(952, 966)",None,92926.52667,4.968139705
211,IM 331,560581551,0.2,left,Eth,Eth,WT,mPFF,M,pSyn,560581551,None,59140.84601,4.771887533
212,IM 334,560581551,0.2,left,Eth,Eth,WT,mPFF,F,pSyn,560581551,None,49627.75462,4.695724626
213,IM 338,560581551,0.2,left,Eth,Eth,WT,mPFF,M,pSyn,560581551,None,68190.87513,4.833726264
214,IM 341,560581551,0.2,left,Eth,Eth,WT,mPFF,F,pSyn,560581551,None,39033.66303,4.591439309
215,IM 331,975,0.2,left,EW,EW,WT,mPFF,M,pSyn,975,None,15154.94227,4.180554287
216,IM 334,975,0.2,left,EW,EW,WT,mPFF,F,pSyn,975,None,14516.6907,4.161867624
217,IM 338,975,0.2,left,EW,EW,WT,mPFF,M,pSyn,975,None,2286.854252,3.359238489
218,IM 331,982,0.2,left,FC,FC,WT,mPFF,M,pSyn,982,None,22493.14407,4.352050165
219,IM 334,982,0.2,left,FC,FC,WT,mPFF,F,pSyn,982,None,25514.09962,4.406780247
220,IM 338,982,0.2,left,FC,FC,WT,mPFF,M,pSyn,982,None,16029.37967,4.204916716
221,IM 341,982,0.2,left,FC,FC,WT,mPFF,F,pSyn,982,None,22432.83027,4.350884071
222,IM 334,804,0.2,left,FF,FF,WT,mPFF,F,pSyn,804,None,17134.86589,4.23388071
223,IM 338,804,0.2,left,FF,FF,WT,mPFF,M,pSyn,804,None,101604.1705,5.006911535
224,IM 331,603,0.2,left,fi,fi,WT,mPFF,M,pSyn,603,None,182889.1973,5.262188054
225,IM 334,603,0.2,left,fi,fi,WT,mPFF,F,pSyn,603,None,139903.7161,5.14582925
226,IM 338,603,0.2,left,fi,fi,WT,mPFF,M,pSyn,603,None,202264.41,5.305919472
227,IM 341,603,0.2,left,fi,fi,WT,mPFF,F,pSyn,603,None,170927.6988,5.232812446
228,IM 331,1009,0.2,left,fiber tracts,fiber tracts,WT,mPFF,M,pSyn,1009,None,211936.6748,5.326206116
229,IM 334,1009,0.2,left,fiber tracts,fiber tracts,WT,mPFF,F,pSyn,1009,None,186928.8669,5.271676373
230,IM 338,1009,0.2,left,fiber tracts,fiber tracts,WT,mPFF,M,pSyn,1009,None,197751.3186,5.296119388
231,IM 341,1009,0.2,left,fiber tracts,fiber tracts,WT,mPFF,F,pSyn,1009,None,242529.3427,5.38476429
232,IM 331,595,0.2,left,fr,fr,WT,mPFF,M,pSyn,595,None,29914.70661,4.475884748
233,IM 334,595,0.2,left,fr,fr,WT,mPFF,F,pSyn,595,None,25218.27192,4.401715323
234,IM 338,595,0.2,left,fr,fr,WT,mPFF,M,pSyn,595,None,27497.68008,4.439296055
235,IM 341,595,0.2,left,fr,fr,WT,mPFF,F,pSyn,595,None,24574.34952,4.390482031
236,IM 331,526157196,0.2,left,FRP,FRP6a,WT,mPFF,M,pSyn,526157196,None,62603.1857,4.796596434
237,IM 334,526157196,0.2,left,FRP,FRP6a,WT,mPFF,F,pSyn,526157196,None,51631.2049,4.71291226
238,IM 338,526157196,0.2,left,FRP,FRP6a,WT,mPFF,M,pSyn,526157196,None,54261.35266,4.734490616
239,IM 341,526157196,0.2,left,FRP,FRP6a,WT,mPFF,F,pSyn,526157196,None,46430.85233,4.666806656
240,IM 331,436,0.2,left,fx,fx,WT,mPFF,M,pSyn,436,None,14438.53772,4.159523212
241,IM 334,436,0.2,left,fx,fx,WT,mPFF,F,pSyn,436,None,16428.0916,4.215587116
242,IM 338,436,0.2,left,fx,fx,WT,mPFF,M,pSyn,436,None,15379.68338,4.186947395
243,IM 341,436,0.2,left,fx,fx,WT,mPFF,F,pSyn,436,None,19895.25811,4.298749578
244,IM 331,"c(36, 180, 148, 187, 638, 662)",0.2,left,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,M,pSyn,"c(36, 180, 148, 187, 638, 662)",None,49712.0044,4.696461274
245,IM 334,"c(36, 180, 148, 187, 638, 662)",0.2,left,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,F,pSyn,"c(36, 180, 148, 187, 638, 662)",None,56034.32924,4.748454178
246,IM 338,"c(36, 180, 148, 187, 638, 662)",0.2,left,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,M,pSyn,"c(36, 180, 148, 187, 638, 662)",None,57529.90723,4.759893674
247,IM 341,"c(36, 180, 148, 187, 638, 662)",0.2,left,GU,"c(""GU1"", ""GU2/3"", ""GU4"", ""GU5"", ""GU6a"", ""GU6b"")",WT,mPFF,F,pSyn,"c(36, 180, 148, 187, 638, 662)",None,49819.5068,4.697399424
248,IM 331,589508447,0.2,left,HATA,HATA,WT,mPFF,M,pSyn,589508447,None,77528.57666,4.889461811
249,IM 334,589508447,0.2,left,HATA,HATA,WT,mPFF,F,pSyn,589508447,None,31120.27631,4.493043445
250,IM 338,589508447,0.2,left,HATA,HATA,WT,mPFF,M,pSyn,589508447,None,77407.50244,4.888783055
251,IM 341,589508447,0.2,left,HATA,HATA,WT,mPFF,F,pSyn,589508447,None,31958.94027,4.50459237
252,IM 331,611,0.2,left,hbc,hbc,WT,mPFF,M,pSyn,611,None,9155.017356,3.961659172
253,IM 334,611,0.2,left,hbc,hbc,WT,mPFF,F,pSyn,611,None,35314.47278,4.547952727
254,IM 338,611,0.2,left,hbc,hbc,WT,mPFF,M,pSyn,611,None,31107.1592,4.492860352
255,IM 341,611,0.2,left,hbc,hbc,WT,mPFF,F,pSyn,611,None,8264.504528,3.917216822
256,IM 331,1089,0.2,left,HPF,HPF,WT,mPFF,M,pSyn,1089,None,75985.9437,4.880733262
257,IM 334,1089,0.2,left,HPF,HPF,WT,mPFF,F,pSyn,1089,None,93424.88869,4.970462589
258,IM 338,1089,0.2,left,HPF,HPF,WT,mPFF,M,pSyn,1089,None,135973.6429,5.133454733
259,IM 341,1089,0.2,left,HPF,HPF,WT,mPFF,F,pSyn,1089,None,106996.1898,5.029368312
260,IM 331,1097,0.2,left,HY,HY,WT,mPFF,M,pSyn,1097,None,201714.1536,5.304736372
261,IM 334,1097,0.2,left,HY,HY,WT,mPFF,F,pSyn,1097,None,206817.0281,5.315586293
262,IM 338,1097,0.2,left,HY,HY,WT,mPFF,M,pSyn,1097,None,238526.8583,5.377537288
263,IM 341,1097,0.2,left,HY,HY,WT,mPFF,F,pSyn,1097,None,305864.6275,5.485529255
264,IM 331,1105,0.2,left,IA,IA,WT,mPFF,M,pSyn,1105,None,19034.13496,4.279533145
265,IM 334,1105,0.2,left,IA,IA,WT,mPFF,F,pSyn,1105,None,15085.43102,4.178557724
266,IM 338,1105,0.2,left,IA,IA,WT,mPFF,M,pSyn,1105,None,25815.60854,4.411882367
267,IM 341,1105,0.2,left,IA,IA,WT,mPFF,F,pSyn,1105,None,48989.6585,4.690104412
268,IM 331,828,0.2,left,IC,ICe,WT,mPFF,M,pSyn,828,None,176638.1849,5.247084593
269,IM 334,828,0.2,left,IC,ICe,WT,mPFF,F,pSyn,828,None,229412.6225,5.36061731
270,IM 338,828,0.2,left,IC,ICe,WT,mPFF,M,pSyn,828,None,221807.7696,5.345976755
271,IM 341,"c(820, 828)",0.2,left,IC,"c(""ICd"", ""ICe"")",WT,mPFF,F,pSyn,"c(820, 828)",None,204781.6051,5.311290943
272,IM 331,12,0.2,left,IF,IF,WT,mPFF,M,pSyn,12,None,53409.63993,4.72761965
273,IM 334,12,0.2,left,IF,IF,WT,mPFF,F,pSyn,12,None,17123.93601,4.233603597
274,IM 338,12,0.2,left,IF,IF,WT,mPFF,M,pSyn,12,None,21953.80082,4.34150972
275,IM 331,19,0.2,left,IG,IG,WT,mPFF,M,pSyn,19,None,22894.20644,4.359725595
276,IM 334,19,0.2,left,IG,IG,WT,mPFF,F,pSyn,19,None,23174.66813,4.365013524
277,IM 338,19,0.2,left,IG,IG,WT,mPFF,M,pSyn,19,None,26311.38117,4.420143646
278,IM 341,19,0.2,left,IG,IG,WT,mPFF,F,pSyn,19,None,27181.6493,4.434275805
279,IM 331,27,0.2,left,IGL,IGL,WT,mPFF,M,pSyn,27,None,9587.375367,3.981699732
280,IM 334,27,0.2,left,IGL,IGL,WT,mPFF,F,pSyn,27,None,21430.73321,4.33103703
281,IM 338,27,0.2,left,IGL,IGL,WT,mPFF,M,pSyn,27,None,38535.88212,4.585865305
282,IM 331,848,0.2,left,IIn,IIn,WT,mPFF,M,pSyn,848,None,23806.43749,4.376694411
283,IM 334,848,0.2,left,IIn,IIn,WT,mPFF,F,pSyn,848,None,42120.94062,4.624498061
284,IM 338,848,0.2,left,IIn,IIn,WT,mPFF,M,pSyn,848,None,49391.01548,4.693647955
285,IM 341,848,0.2,left,IIn,IIn,WT,mPFF,F,pSyn,848,None,5473.123266,3.73823523
286,IM 331,"c(707, 556, 827)",0.2,left,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"")",WT,mPFF,M,pSyn,"c(707, 556, 827)",None,44906.19016,4.652306211
287,IM 334,"c(707, 556, 827, 1054)",0.2,left,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"", ""ILA6a"")",WT,mPFF,F,pSyn,"c(707, 556, 827, 1054)",None,87352.72129,4.941276439
288,IM 338,"c(707, 556, 827, 1054)",0.2,left,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"", ""ILA6a"")",WT,mPFF,M,pSyn,"c(707, 556, 827, 1054)",None,47639.75755,4.677969543
289,IM 341,"c(707, 556, 827, 1054)",0.2,left,ILA,"c(""ILA1"", ""ILA2/3"", ""ILA5"", ""ILA6a"")",WT,mPFF,F,pSyn,"c(707, 556, 827, 1054)",None,82423.81886,4.916052732
290,IM 331,59,0.2,left,IMD,IMD,WT,mPFF,M,pSyn,59,None,74325.02553,4.871135067
291,IM 334,59,0.2,left,IMD,IMD,WT,mPFF,F,pSyn,59,None,67846.8095,4.83152943
292,IM 338,59,0.2,left,IMD,IMD,WT,mPFF,M,pSyn,59,None,49265.83711,4.692545867
293,IM 341,59,0.2,left,IMD,IMD,WT,mPFF,F,pSyn,59,None,67606.22928,4.829986714
294,IM 331,900,0.2,left,In,aco,WT,mPFF,M,pSyn,900,None,70127.96536,4.845891239
295,IM 334,900,0.2,left,In,aco,WT,mPFF,F,pSyn,900,None,68774.17991,4.83742542
296,IM 338,900,0.2,left,In,aco,WT,mPFF,M,pSyn,900,None,59750.98054,4.776345037
297,IM 341,900,0.2,left,In,aco,WT,mPFF,F,pSyn,900,None,60574.86559,4.782292459
298,IM 331,67,0.2,left,INC,INC,WT,mPFF,M,pSyn,67,None,51625.16992,4.712861494
299,IM 334,67,0.2,left,INC,INC,WT,mPFF,F,pSyn,67,None,29393.61184,4.468252955
300,IM 338,67,0.2,left,INC,INC,WT,mPFF,M,pSyn,67,None,26538.69219,4.423879517
301,IM 331,6,0.2,left,int,int,WT,mPFF,M,pSyn,6,None,342661.285,5.534865039
302,IM 334,6,0.2,left,int,int,WT,mPFF,F,pSyn,6,None,337985.9272,5.528898618
303,IM 338,6,0.2,left,int,int,WT,mPFF,M,pSyn,6,None,309718.7565,5.490967507
304,IM 341,6,0.2,left,int,int,WT,mPFF,F,pSyn,6,None,357678.8597,5.553493272
305,IM 334,563807439,0.2,left,IntG,IntG,WT,mPFF,F,pSyn,563807439,None,3261.973795,3.513480469
306,IM 331,"c(607344834, 607344858, 607344862)",0.2,left,IPN,"c(""IPR"", ""IPDL"", ""IPRL"")",WT,mPFF,M,pSyn,"c(607344834, 607344858, 607344862)",None,50543.78345,4.703667748
307,IM 334,115,0.2,left,IV,IV,WT,mPFF,F,pSyn,115,None,18448.20133,4.26595403
308,IM 341,115,0.2,left,IV,IV,WT,mPFF,F,pSyn,115,None,17702.78321,4.248041551
309,IM 331,131,0.2,left,LA,LA,WT,mPFF,M,pSyn,131,None,213979.3466,5.330371857
310,IM 334,131,0.2,left,LA,LA,WT,mPFF,F,pSyn,131,None,180122.1822,5.2555672
311,IM 338,131,0.2,left,LA,LA,WT,mPFF,M,pSyn,131,None,186323.2805,5.270267122
312,IM 341,131,0.2,left,LA,LA,WT,mPFF,F,pSyn,131,None,169480.2804,5.229119174
313,IM 331,155,0.2,left,LD,LD,WT,mPFF,M,pSyn,155,None,355619.1579,5.550985149
314,IM 334,155,0.2,left,LD,LD,WT,mPFF,F,pSyn,155,None,422510.8971,5.625837914
315,IM 338,155,0.2,left,LD,LD,WT,mPFF,M,pSyn,155,None,503748.3986,5.702213679
316,IM 341,155,0.2,left,LD,LD,WT,mPFF,F,pSyn,155,None,468813.2508,5.670999878
317,IM 331,"c(496345668, 496345664, 496345672)",0.2,left,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,M,pSyn,"c(496345668, 496345664, 496345672)",None,77634.10159,4.890052532
318,IM 334,"c(496345668, 496345664, 496345672)",0.2,left,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,F,pSyn,"c(496345668, 496345664, 496345672)",None,50941.68784,4.70707333
319,IM 338,"c(496345664, 496345668, 496345672)",0.2,left,LGd,"c(""LGd-sh"", ""LGd-co"", ""LGd-ip"")",WT,mPFF,M,pSyn,"c(496345664, 496345668, 496345672)",None,88303.19625,4.945976424
320,IM 341,"c(496345668, 496345664, 496345672)",0.2,left,LGd,"c(""LGd-co"", ""LGd-sh"", ""LGd-ip"")",WT,mPFF,F,pSyn,"c(496345668, 496345664, 496345672)",None,61893.02589,4.791641716
321,IM 331,178,0.2,left,LGv,LGv,WT,mPFF,M,pSyn,178,None,91013.54155,4.959106014
322,IM 334,178,0.2,left,LGv,LGv,WT,mPFF,F,pSyn,178,None,61102.64036,4.786059977
323,IM 338,178,0.2,left,LGv,LGv,WT,mPFF,M,pSyn,178,None,208283.0628,5.318653955
324,IM 341,178,0.2,left,LGv,LGv,WT,mPFF,F,pSyn,178,None,38985.99482,4.590908621
325,IM 331,186,0.2,left,LH,LH,WT,mPFF,M,pSyn,186,None,110271.0758,5.042461612
326,IM 334,186,0.2,left,LH,LH,WT,mPFF,F,pSyn,186,None,77416.40767,4.888833015
327,IM 338,186,0.2,left,LH,LH,WT,mPFF,M,pSyn,186,None,60254.87294,4.779992175
328,IM 341,186,0.2,left,LH,LH,WT,mPFF,F,pSyn,186,None,113058.5912,5.053303569
329,IM 331,194,0.2,left,LHA,LHA,WT,mPFF,M,pSyn,194,None,320433.0093,5.505737248
330,IM 334,194,0.2,left,LHA,LHA,WT,mPFF,F,pSyn,194,None,307227.0068,5.48745939
331,IM 338,194,0.2,left,LHA,LHA,WT,mPFF,M,pSyn,194,None,310038.5687,5.491415723
332,IM 341,194,0.2,left,LHA,LHA,WT,mPFF,F,pSyn,194,None,375727.3504,5.57487281
333,IM 331,658,0.2,left,ll,ll,WT,mPFF,M,pSyn,658,None,187196.8562,5.272298551
334,IM 334,658,0.2,left,ll,ll,WT,mPFF,F,pSyn,658,None,209892.7059,5.321997346
335,IM 338,658,0.2,left,ll,ll,WT,mPFF,M,pSyn,658,None,207243.6022,5.316481132
336,IM 341,658,0.2,left,ll,ll,WT,mPFF,F,pSyn,658,None,237803.496,5.376218235
337,IM 331,210,0.2,left,LM,LM,WT,mPFF,M,pSyn,210,None,20136.06712,4.30397465
338,IM 334,210,0.2,left,LM,LM,WT,mPFF,F,pSyn,210,None,37635.47632,4.575597417
339,IM 338,210,0.2,left,LM,LM,WT,mPFF,M,pSyn,210,None,36416.89697,4.561302938
340,IM 331,665,0.2,left,lotg,lot,WT,mPFF,M,pSyn,665,None,77874.02329,4.891392613
341,IM 334,665,0.2,left,lotg,lot,WT,mPFF,F,pSyn,665,None,79239.09565,4.89893951
342,IM 338,665,0.2,left,lotg,lot,WT,mPFF,M,pSyn,665,None,74161.20687,4.870176789
343,IM 341,665,0.2,left,lotg,lot,WT,mPFF,F,pSyn,665,None,78487.02022,4.894797841
344,IM 331,218,0.2,left,LP,LP,WT,mPFF,M,pSyn,218,None,265515.5916,5.424090029
345,IM 334,218,0.2,left,LP,LP,WT,mPFF,F,pSyn,218,None,161944.9269,5.209367348
346,IM 338,218,0.2,left,LP,LP,WT,mPFF,M,pSyn,218,None,154543.772,5.189051508
347,IM 341,218,0.2,left,LP,LP,WT,mPFF,F,pSyn,218,None,255683.8301,5.407703263
348,IM 334,226,0.2,left,LPO,LPO,WT,mPFF,F,pSyn,226,None,15419.2729,4.188063895
349,IM 338,226,0.2,left,LPO,LPO,WT,mPFF,M,pSyn,226,None,13119.48849,4.117916903
350,IM 331,"c(258, 266)",0.2,left,LS,"c(""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(258, 266)",None,305571.3749,5.485112668
351,IM 334,"c(258, 266)",0.2,left,LS,"c(""LSr"", ""LSv"")",WT,mPFF,F,pSyn,"c(258, 266)",None,358460.5111,5.55444132
352,IM 338,"c(258, 266)",0.2,left,LS,"c(""LSr"", ""LSv"")",WT,mPFF,M,pSyn,"c(258, 266)",None,362310.8331,5.55908132
353,IM 341,"c(258, 266)",0.2,left,LS,"c(""LSr"", ""LSv"")",WT,mPFF,F,pSyn,"c(258, 266)",None,312776.0806,5.495233533
354,IM 331,66,0.2,left,LT,LT,WT,mPFF,M,pSyn,66,None,34065.64772,4.532316651
355,IM 334,66,0.2,left,LT,LT,WT,mPFF,F,pSyn,66,None,32992.47886,4.518414947
356,IM 338,66,0.2,left,LT,LT,WT,mPFF,M,pSyn,66,None,26782.09193,4.427844497
357,IM 331,549009211,0.2,left,MA3,MA3,WT,mPFF,M,pSyn,549009211,None,19670.81455,4.293822344
358,IM 334,549009211,0.2,left,MA3,MA3,WT,mPFF,F,pSyn,549009211,None,16276.28957,4.211555408
359,IM 338,549009211,0.2,left,MA3,MA3,WT,mPFF,M,pSyn,549009211,None,11891.64211,4.075241831
360,IM 331,313,0.2,left,MB,MB,WT,mPFF,M,pSyn,313,None,684152.3415,5.835152818
361,IM 334,313,0.2,left,MB,MB,WT,mPFF,F,pSyn,313,None,789854.5788,5.89754714
362,IM 338,313,0.2,left,MB,MB,WT,mPFF,M,pSyn,313,None,833143.7697,5.920719951
363,IM 341,313,0.2,left,MB,MB,WT,mPFF,F,pSyn,313,None,622719.0241,5.794292134
364,IM 331,381,0.2,left,MBmot,SNr,WT,mPFF,M,pSyn,381,None,567813.618,5.754205804
365,IM 334,381,0.2,left,MBmot,SNr,WT,mPFF,F,pSyn,381,None,425445.5211,5.628843956
366,IM 338,381,0.2,left,MBmot,SNr,WT,mPFF,M,pSyn,381,None,470065.6244,5.672158493
367,IM 331,374,0.2,left,MBsta,SNc,WT,mPFF,M,pSyn,374,None,99120.04194,4.996161477
368,IM 334,374,0.2,left,MBsta,SNc,WT,mPFF,F,pSyn,374,None,111503.4945,5.047288478
369,IM 338,374,0.2,left,MBsta,SNc,WT,mPFF,M,pSyn,374,None,143571.1619,5.157067215
370,IM 331,78,0.2,left,mcp,mcp,WT,mPFF,M,pSyn,78,None,293161.6118,5.467107101
371,IM 334,78,0.2,left,mcp,mcp,WT,mPFF,F,pSyn,78,None,329628.9578,5.518025357
372,IM 338,78,0.2,left,mcp,mcp,WT,mPFF,M,pSyn,78,None,348664.472,5.542407696
373,IM 341,78,0.2,left,mcp,mcp,WT,mPFF,F,pSyn,78,None,385318.6463,5.585820026
374,IM 331,362,0.2,left,MD,MD,WT,mPFF,M,pSyn,362,None,301024.9589,5.478602506
375,IM 334,362,0.2,left,MD,MD,WT,mPFF,F,pSyn,362,None,291614.052,5.464808448
376,IM 338,362,0.2,left,MD,MD,WT,mPFF,M,pSyn,362,None,426820.8378,5.630245614
377,IM 341,362,0.2,left,MD,MD,WT,mPFF,F,pSyn,362,None,397285.0974,5.599102274
378,IM 331,10671,0.2,left,ME,ME,WT,mPFF,M,pSyn,10671,None,27074.98086,4.432568158
379,IM 334,10671,0.2,left,ME,ME,WT,mPFF,F,pSyn,10671,None,18672.18424,4.271195124
380,IM 338,10671,0.2,left,ME,ME,WT,mPFF,M,pSyn,10671,None,26500.71213,4.423257545
381,IM 341,10671,0.2,left,ME,ME,WT,mPFF,F,pSyn,10671,None,18197.7733,4.260018251
382,IM 331,403,0.2,left,MEA,MEA,WT,mPFF,M,pSyn,403,None,429599.0897,5.633063352
383,IM 334,403,0.2,left,MEA,MEA,WT,mPFF,F,pSyn,403,None,478881.359,5.680227932
384,IM 338,403,0.2,left,MEA,MEA,WT,mPFF,M,pSyn,403,None,347125.4256,5.540486425
385,IM 341,403,0.2,left,MEA,MEA,WT,mPFF,F,pSyn,403,None,554987.8017,5.744283438
386,IM 331,63,0.2,left,MEZ,PVHd,WT,mPFF,M,pSyn,63,None,51444.85263,4.711341928
387,IM 334,63,0.2,left,MEZ,PVHd,WT,mPFF,F,pSyn,63,None,80797.03157,4.907395405
388,IM 338,63,0.2,left,MEZ,PVHd,WT,mPFF,M,pSyn,63,None,127352.465,5.105007355
389,IM 341,63,0.2,left,MEZ,PVHd,WT,mPFF,F,pSyn,63,None,84421.41139,4.926452609
390,IM 334,54,0.2,left,mfb,mfb,WT,mPFF,F,pSyn,54,None,37920.44537,4.57887343
391,IM 338,54,0.2,left,mfb,mfb,WT,mPFF,M,pSyn,54,None,29805.61966,4.474298155
392,IM 331,"c(1072, 1079, 1088)",0.2,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,mPFF,M,pSyn,"c(1072, 1079, 1088)",None,110499.8639,5.043361743
393,IM 334,"c(1072, 1079, 1088)",0.2,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,mPFF,F,pSyn,"c(1072, 1079, 1088)",None,86168.37769,4.935347917
394,IM 338,"c(1072, 1079, 1088)",0.2,left,MG,"c(""MGd"", ""MGv"", ""MGm"")",WT,mPFF,M,pSyn,"c(1072, 1079, 1088)",None,98612.75185,4.993933078
395,IM 331,483,0.2,left,MH,MH,WT,mPFF,M,pSyn,483,None,87876.15891,4.943871066
396,IM 334,483,0.2,left,MH,MH,WT,mPFF,F,pSyn,483,None,62104.28724,4.793121582
397,IM 338,483,0.2,left,MH,MH,WT,mPFF,M,pSyn,483,None,50744.61699,4.705389979
398,IM 341,483,0.2,left,MH,MH,WT,mPFF,F,pSyn,483,None,81513.82744,4.911231286
399,IM 331,697,0.2,left,ml,ml,WT,mPFF,M,pSyn,697,None,43560.8704,4.639096549
400,IM 334,697,0.2,left,ml,ml,WT,mPFF,F,pSyn,697,None,52133.98757,4.717120944
