,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
2724,IM 102,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,None,F,pSyn,"c(588, 296, 772, 810, 819)",WT6,81935.70998,4.913473221
2725,IM 103,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,None,F,pSyn,"c(588, 296, 772, 810, 819)",WT6,82807.78426,4.918071164
2726,IM 104,"c(588, 296, 772, 810)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"")",WT,None,F,pSyn,"c(588, 296, 772, 810)",WT6,67802.93395,4.831248487
2727,IM 66,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,F,pSyn,"c(588, 296, 772, 810, 819)",WT5,46527.91915,4.66771363
2728,IM 67,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,F,pSyn,"c(588, 296, 772, 810, 819)",WT5,59496.1454,4.77448883
2729,IM 69,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,M,pSyn,"c(588, 296, 772, 810, 819)",WT5,53106.87241,4.725150726
2730,IM 71,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,M,pSyn,"c(588, 296, 772, 810, 819)",WT5,64649.30443,4.810563857
2731,IM 72,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,mPFF,M,pSyn,"c(588, 296, 772, 810, 819)",WT5,63809.76948,4.804887176
2732,IM 98,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,None,M,pSyn,"c(588, 296, 772, 810, 819)",WT6,88499.77485,4.946942166
2733,IM 99,"c(588, 296, 772, 810, 819)",3,right,ACAv,"c(""ACAv1"", ""ACAv2/3"", ""ACAv5"", ""ACAv6a"", ""ACAv6b"")",WT,None,M,pSyn,"c(588, 296, 772, 810, 819)",WT6,88529.28414,4.947086953
2734,IM 100,56,3,right,ACB,ACB,WT,None,M,pSyn,56,WT6,815964.6677,5.911671354
2735,IM 101,56,3,right,ACB,ACB,WT,None,F,pSyn,56,WT6,461925.849,5.664572266
2736,IM 102,56,3,right,ACB,ACB,WT,None,F,pSyn,56,WT6,919119.1419,5.963371811
2737,IM 103,56,3,right,ACB,ACB,WT,None,F,pSyn,56,WT6,1039717.291,6.016915267
2738,IM 104,56,3,right,ACB,ACB,WT,None,F,pSyn,56,WT6,965858.4358,5.984913477
2739,IM 66,56,3,right,ACB,ACB,WT,mPFF,F,pSyn,56,WT5,513522.4257,5.710559414
2740,IM 71,56,3,right,ACB,ACB,WT,mPFF,M,pSyn,56,WT5,502029.7838,5.700729483
2741,IM 72,56,3,right,ACB,ACB,WT,mPFF,M,pSyn,56,WT5,3571.442322,3.552843642
2742,IM 98,56,3,right,ACB,ACB,WT,None,M,pSyn,56,WT6,978073.7607,5.990371608
2743,IM 99,56,3,right,ACB,ACB,WT,None,M,pSyn,56,WT6,1182683.261,6.07286845
2744,IM 67,72,3,right,ADP,ADP,WT,mPFF,F,pSyn,72,WT5,109538.931,5.039568498
2745,IM 69,72,3,right,ADP,ADP,WT,mPFF,M,pSyn,72,WT5,110914.7681,5.044989376
2746,IM 71,72,3,right,ADP,ADP,WT,mPFF,M,pSyn,72,WT5,27934.88463,4.446146882
2747,IM 72,72,3,right,ADP,ADP,WT,mPFF,M,pSyn,72,WT5,118651.2505,5.07427232
2748,IM 101,88,3,right,AHN,AHN,WT,None,F,pSyn,88,WT6,100558.6956,5.002419631
2749,IM 104,88,3,right,AHN,AHN,WT,None,F,pSyn,88,WT6,68927.89396,4.838395009
2750,IM 66,88,3,right,AHN,AHN,WT,mPFF,F,pSyn,88,WT5,120803.3764,5.082079073
2751,IM 67,88,3,right,AHN,AHN,WT,mPFF,F,pSyn,88,WT5,94552.22286,4.975671743
2752,IM 69,88,3,right,AHN,AHN,WT,mPFF,M,pSyn,88,WT5,111112.4413,5.04576269
2753,IM 71,88,3,right,AHN,AHN,WT,mPFF,M,pSyn,88,WT5,31304.74445,4.495610163
2754,IM 72,88,3,right,AHN,AHN,WT,mPFF,M,pSyn,88,WT5,169604.6923,5.229437863
2755,IM 100,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,None,M,pSyn,"c(996, 328, 1101, 783, 831)",WT6,132031.106,5.120676261
2756,IM 101,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,None,F,pSyn,"c(996, 328, 1101, 783, 831)",WT6,116402.6603,5.065962906
2757,IM 102,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,None,F,pSyn,"c(996, 328, 1101, 783, 831)",WT6,110587.5312,5.043706163
2758,IM 103,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,None,F,pSyn,"c(996, 328, 1101, 783, 831)",WT6,104326.0686,5.018392842
2759,IM 104,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,None,F,pSyn,"c(996, 328, 1101, 783, 831)",WT6,131436.8401,5.11871711
2760,IM 66,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,F,pSyn,"c(996, 328, 1101, 783, 831)",WT5,108981.8032,5.03735399
2761,IM 67,"c(996, 328, 1101, 783)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"")",WT,mPFF,F,pSyn,"c(996, 328, 1101, 783)",WT5,163644.0446,5.213900205
2762,IM 69,"c(996, 328, 1101, 783)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"")",WT,mPFF,M,pSyn,"c(996, 328, 1101, 783)",WT5,183393.5411,5.263384036
2763,IM 71,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,M,pSyn,"c(996, 328, 1101, 783, 831)",WT5,103479.4627,5.014854165
2764,IM 72,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,mPFF,M,pSyn,"c(996, 328, 1101, 783, 831)",WT5,83599.97278,4.922206136
2765,IM 98,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,None,M,pSyn,"c(996, 328, 1101, 783, 831)",WT6,132398.8177,5.121884107
2766,IM 99,"c(996, 328, 1101, 783, 831)",3,right,AId,"c(""AId1"", ""AId2/3"", ""AId5"", ""AId6a"", ""AId6b"")",WT,None,M,pSyn,"c(996, 328, 1101, 783, 831)",WT6,123542.2313,5.091815441
2767,IM 100,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,None,M,pSyn,"c(120, 163, 344, 314, 355)",WT6,67613.44148,4.830033042
2768,IM 101,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,None,F,pSyn,"c(120, 163, 344, 314, 355)",WT6,61757.26189,4.790688033
2769,IM 102,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,None,F,pSyn,"c(120, 163, 344, 314, 355)",WT6,78943.70768,4.89731752
2770,IM 103,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,None,F,pSyn,"c(120, 163, 344, 314, 355)",WT6,81591.05465,4.911642547
2771,IM 104,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,None,F,pSyn,"c(120, 163, 344, 314, 355)",WT6,87726.41049,4.94313036
2772,IM 66,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,F,pSyn,"c(120, 163, 344, 314, 355)",WT5,71886.22429,4.856645674
2773,IM 67,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,F,pSyn,"c(120, 163, 344, 314, 355)",WT5,72982.75823,4.863220273
2774,IM 69,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,M,pSyn,"c(120, 163, 344, 314, 355)",WT5,65062.91207,4.813333498
2775,IM 71,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,M,pSyn,"c(120, 163, 344, 314, 355)",WT5,74693.73475,4.873284175
2776,IM 72,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,mPFF,M,pSyn,"c(120, 163, 344, 314, 355)",WT5,73248.59555,4.864799302
2777,IM 98,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,None,M,pSyn,"c(120, 163, 344, 314, 355)",WT6,78746.64962,4.896232085
2778,IM 99,"c(120, 163, 344, 314, 355)",3,right,AIp,"c(""AIp1"", ""AIp2/3"", ""AIp5"", ""AIp6a"", ""AIp6b"")",WT,None,M,pSyn,"c(120, 163, 344, 314, 355)",WT6,70144.50765,4.845993671
2779,IM 100,"c(704, 694, 800, 675, 699)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"", ""AIv6b"")",WT,None,M,pSyn,"c(704, 694, 800, 675, 699)",WT6,73307.08928,4.865145976
2780,IM 101,"c(704, 694, 800, 675)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,None,F,pSyn,"c(704, 694, 800, 675)",WT6,77738.10798,4.890633966
2781,IM 102,"c(704, 694, 800, 675)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,None,F,pSyn,"c(704, 694, 800, 675)",WT6,62079.0802,4.792945274
2782,IM 103,"c(704, 694, 800, 675)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,None,F,pSyn,"c(704, 694, 800, 675)",WT6,45417.03037,4.657218734
2783,IM 104,"c(704, 694, 800, 675, 699)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"", ""AIv6b"")",WT,None,F,pSyn,"c(704, 694, 800, 675, 699)",WT6,64329.91228,4.808412959
2784,IM 66,"c(704, 694, 800, 675)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,mPFF,F,pSyn,"c(704, 694, 800, 675)",WT5,49149.46063,4.691518756
2785,IM 67,"c(704, 694, 800)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"")",WT,mPFF,F,pSyn,"c(704, 694, 800)",WT5,77249.02575,4.887893011
2786,IM 69,"c(704, 694, 800)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"")",WT,mPFF,M,pSyn,"c(704, 694, 800)",WT5,79227.91886,4.898878248
2787,IM 71,"c(704, 694, 800, 675)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,mPFF,M,pSyn,"c(704, 694, 800, 675)",WT5,26439.42808,4.422252057
2788,IM 72,"c(704, 694, 800, 675)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,mPFF,M,pSyn,"c(704, 694, 800, 675)",WT5,26010.06631,4.41514146
2789,IM 98,"c(704, 694, 800, 675)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,None,M,pSyn,"c(704, 694, 800, 675)",WT6,71851.4612,4.856435605
2790,IM 99,"c(704, 694, 800, 675)",3,right,AIv,"c(""AIv1"", ""AIv2/3"", ""AIv5"", ""AIv6a"")",WT,None,M,pSyn,"c(704, 694, 800, 675)",WT6,70579.56089,4.848678952
2791,IM 100,466,3,right,alv,alv,WT,None,M,pSyn,466,WT6,110006.4846,5.041418286
2792,IM 101,466,3,right,alv,alv,WT,None,F,pSyn,466,WT6,158042.9448,5.198775113
2793,IM 102,466,3,right,alv,alv,WT,None,F,pSyn,466,WT6,119639.7694,5.077875567
2794,IM 103,466,3,right,alv,alv,WT,None,F,pSyn,466,WT6,141030.9983,5.14931458
2795,IM 104,466,3,right,alv,alv,WT,None,F,pSyn,466,WT6,125429.501,5.098399694
2796,IM 66,466,3,right,alv,alv,WT,mPFF,F,pSyn,466,WT5,124036.309,5.093548834
2797,IM 67,466,3,right,alv,alv,WT,mPFF,F,pSyn,466,WT5,159722.8105,5.203366943
2798,IM 69,466,3,right,alv,alv,WT,mPFF,M,pSyn,466,WT5,132806.8536,5.123220488
2799,IM 71,466,3,right,alv,alv,WT,mPFF,M,pSyn,466,WT5,119841.3963,5.07860686
2800,IM 72,466,3,right,alv,alv,WT,mPFF,M,pSyn,466,WT5,123732.4625,5.092483656
2801,IM 98,466,3,right,alv,alv,WT,None,M,pSyn,466,WT6,126986.8541,5.103758764
2802,IM 99,466,3,right,alv,alv,WT,None,M,pSyn,466,WT6,147106.3833,5.167631518
2803,IM 100,884,3,right,amc,amc,WT,None,M,pSyn,884,WT6,32716.18136,4.514762607
2804,IM 101,884,3,right,amc,amc,WT,None,F,pSyn,884,WT6,32920.75623,4.517469803
2805,IM 102,884,3,right,amc,amc,WT,None,F,pSyn,884,WT6,32012.98266,4.50532614
2806,IM 103,884,3,right,amc,amc,WT,None,F,pSyn,884,WT6,32582.91991,4.512990001
2807,IM 104,884,3,right,amc,amc,WT,None,F,pSyn,884,WT6,34735.94184,4.540779079
2808,IM 66,884,3,right,amc,amc,WT,mPFF,F,pSyn,884,WT5,34185.36731,4.533840251
2809,IM 67,884,3,right,amc,amc,WT,mPFF,F,pSyn,884,WT5,38923.91889,4.590216559
2810,IM 69,884,3,right,amc,amc,WT,mPFF,M,pSyn,884,WT5,34693.32785,4.54024596
2811,IM 71,884,3,right,amc,amc,WT,mPFF,M,pSyn,884,WT5,39989.92414,4.60195058
2812,IM 72,884,3,right,amc,amc,WT,mPFF,M,pSyn,884,WT5,33346.71549,4.523053064
2813,IM 98,884,3,right,amc,amc,WT,None,M,pSyn,884,WT6,31913.55975,4.50397525
2814,IM 99,884,3,right,amc,amc,WT,None,M,pSyn,884,WT6,36843.07907,4.566355918
2815,IM 100,159,3,right,AON,AON,WT,None,M,pSyn,159,WT6,815823.5007,5.911596211
2816,IM 101,159,3,right,AON,AON,WT,None,F,pSyn,159,WT6,768685.272,5.88574856
2817,IM 102,159,3,right,AON,AON,WT,None,F,pSyn,159,WT6,824794.769,5.916345898
2818,IM 103,159,3,right,AON,AON,WT,None,F,pSyn,159,WT6,1541682.336,6.187994897
2819,IM 104,159,3,right,AON,AON,WT,None,F,pSyn,159,WT6,922019.2713,5.964739998
2820,IM 66,159,3,right,AON,AON,WT,mPFF,F,pSyn,159,WT5,1346014.642,6.129049784
2821,IM 67,159,3,right,AON,AON,WT,mPFF,F,pSyn,159,WT5,1315711.237,6.119160584
2822,IM 69,159,3,right,AON,AON,WT,mPFF,M,pSyn,159,WT5,1304874.278,6.11556867
2823,IM 71,159,3,right,AON,AON,WT,mPFF,M,pSyn,159,WT5,1519462.1,6.181689872
2824,IM 72,159,3,right,AON,AON,WT,mPFF,M,pSyn,159,WT5,1760652.622,6.245673678
2825,IM 98,159,3,right,AON,AON,WT,None,M,pSyn,159,WT6,851664.2948,5.93026844
2826,IM 99,159,3,right,AON,AON,WT,None,M,pSyn,159,WT6,995221.4012,5.997919707
2827,IM 100,215,3,right,APN,APN,WT,None,M,pSyn,215,WT6,332952.8592,5.522382749
2828,IM 101,215,3,right,APN,APN,WT,None,F,pSyn,215,WT6,679714.2116,5.83232635
2829,IM 102,215,3,right,APN,APN,WT,None,F,pSyn,215,WT6,290596.4939,5.46329037
2830,IM 103,215,3,right,APN,APN,WT,None,F,pSyn,215,WT6,285473.0591,5.455565129
2831,IM 104,215,3,right,APN,APN,WT,None,F,pSyn,215,WT6,622094.1769,5.793856136
2832,IM 66,215,3,right,APN,APN,WT,mPFF,F,pSyn,215,WT5,714895.6715,5.854242668
2833,IM 67,215,3,right,APN,APN,WT,mPFF,F,pSyn,215,WT5,641875.2138,5.807450606
2834,IM 69,215,3,right,APN,APN,WT,mPFF,M,pSyn,215,WT5,464758.9877,5.667227797
2835,IM 71,215,3,right,APN,APN,WT,mPFF,M,pSyn,215,WT5,257858.7521,5.411381877
2836,IM 72,215,3,right,APN,APN,WT,mPFF,M,pSyn,215,WT5,301526.5351,5.479325537
2837,IM 98,215,3,right,APN,APN,WT,None,M,pSyn,215,WT6,537824.8513,5.730640866
2838,IM 99,215,3,right,APN,APN,WT,None,M,pSyn,215,WT6,234258.8444,5.369695997
2839,IM 100,484682508,3,right,APr,APr,WT,None,M,pSyn,484682508,WT6,95307.20602,4.979125738
2840,IM 101,484682508,3,right,APr,APr,WT,None,F,pSyn,484682508,WT6,112368.5774,5.050644883
2841,IM 102,484682508,3,right,APr,APr,WT,None,F,pSyn,484682508,WT6,81780.80963,4.912651406
2842,IM 103,484682508,3,right,APr,APr,WT,None,F,pSyn,484682508,WT6,171873.2737,5.235208349
2843,IM 104,484682508,3,right,APr,APr,WT,None,F,pSyn,484682508,WT6,140551.262,5.14783475
2844,IM 66,484682508,3,right,APr,APr,WT,mPFF,F,pSyn,484682508,WT5,274114.8799,5.437932611
2845,IM 67,484682508,3,right,APr,APr,WT,mPFF,F,pSyn,484682508,WT5,206498.0851,5.314916029
2846,IM 69,484682508,3,right,APr,APr,WT,mPFF,M,pSyn,484682508,WT5,329065.0569,5.517281767
2847,IM 71,484682508,3,right,APr,APr,WT,mPFF,M,pSyn,484682508,WT5,75705.48108,4.879127324
2848,IM 72,484682508,3,right,APr,APr,WT,mPFF,M,pSyn,484682508,WT5,79550.64063,4.900643681
2849,IM 98,484682508,3,right,APr,APr,WT,None,M,pSyn,484682508,WT6,104919.0137,5.020854199
2850,IM 99,484682508,3,right,APr,APr,WT,None,M,pSyn,484682508,WT6,81450.21084,4.910892213
2851,IM 100,484682524,3,right,ar,ar,WT,None,M,pSyn,484682524,WT6,12142.98663,4.084325517
2852,IM 101,484682524,3,right,ar,ar,WT,None,F,pSyn,484682524,WT6,57903.53178,4.762705054
2853,IM 102,484682524,3,right,ar,ar,WT,None,F,pSyn,484682524,WT6,49028.4593,4.690448246
2854,IM 103,484682524,3,right,ar,ar,WT,None,F,pSyn,484682524,WT6,51746.68481,4.713882532
2855,IM 104,484682524,3,right,ar,ar,WT,None,F,pSyn,484682524,WT6,50455.63467,4.702909674
2856,IM 66,484682524,3,right,ar,ar,WT,mPFF,F,pSyn,484682524,WT5,46456.22268,4.667043895
2857,IM 67,484682524,3,right,ar,ar,WT,mPFF,F,pSyn,484682524,WT5,58822.74127,4.76954526
2858,IM 69,484682524,3,right,ar,ar,WT,mPFF,M,pSyn,484682524,WT5,51685.1681,4.713365933
2859,IM 71,484682524,3,right,ar,ar,WT,mPFF,M,pSyn,484682524,WT5,62456.03128,4.795574384
2860,IM 72,484682524,3,right,ar,ar,WT,mPFF,M,pSyn,484682524,WT5,58935.35015,4.770375868
2861,IM 98,484682524,3,right,ar,ar,WT,None,M,pSyn,484682524,WT6,52992.18238,4.724211806
2862,IM 99,484682524,3,right,ar,ar,WT,None,M,pSyn,484682524,WT6,53468.00326,4.728093966
2863,IM 100,223,3,right,ARH,ARH,WT,None,M,pSyn,223,WT6,80622.01835,4.906453666
2864,IM 101,223,3,right,ARH,ARH,WT,None,F,pSyn,223,WT6,89279.56642,4.950752073
2865,IM 102,223,3,right,ARH,ARH,WT,None,F,pSyn,223,WT6,89046.18189,4.949615303
2866,IM 103,223,3,right,ARH,ARH,WT,None,F,pSyn,223,WT6,84834.73572,4.928573711
2867,IM 104,223,3,right,ARH,ARH,WT,None,F,pSyn,223,WT6,88787.99217,4.948354235
2868,IM 66,223,3,right,ARH,ARH,WT,mPFF,F,pSyn,223,WT5,109648.1855,5.040001449
2869,IM 67,223,3,right,ARH,ARH,WT,mPFF,F,pSyn,223,WT5,108905.5426,5.037049983
2870,IM 69,223,3,right,ARH,ARH,WT,mPFF,M,pSyn,223,WT5,95262.7113,4.978922938
2871,IM 71,223,3,right,ARH,ARH,WT,mPFF,M,pSyn,223,WT5,104624.7704,5.019634518
2872,IM 72,223,3,right,ARH,ARH,WT,mPFF,M,pSyn,223,WT5,75836.4495,4.879877992
2873,IM 98,223,3,right,ARH,ARH,WT,None,M,pSyn,223,WT6,70010.72604,4.845164582
2874,IM 99,223,3,right,ARH,ARH,WT,None,M,pSyn,223,WT6,86869.70939,4.938868369
2875,IM 100,231,3,right,AT,AT,WT,None,M,pSyn,231,WT6,6378.828749,3.804740944
2876,IM 101,231,3,right,AT,AT,WT,None,F,pSyn,231,WT6,26648.67447,4.425675612
2877,IM 102,231,3,right,AT,AT,WT,None,F,pSyn,231,WT6,17614.32823,4.245866085
2878,IM 103,231,3,right,AT,AT,WT,None,F,pSyn,231,WT6,7359.812729,3.866866764
2879,IM 104,231,3,right,AT,AT,WT,None,F,pSyn,231,WT6,8067.897215,3.906760357
2880,IM 66,231,3,right,AT,AT,WT,mPFF,F,pSyn,231,WT5,15663.70743,4.194894563
2881,IM 67,231,3,right,AT,AT,WT,mPFF,F,pSyn,231,WT5,24979.60706,4.397585603
2882,IM 69,231,3,right,AT,AT,WT,mPFF,M,pSyn,231,WT5,48439.0169,4.68519532
2883,IM 72,231,3,right,AT,AT,WT,mPFF,M,pSyn,231,WT5,39583.16901,4.597510561
2884,IM 98,231,3,right,AT,AT,WT,None,M,pSyn,231,WT6,20894.88833,4.320040055
2885,IM 99,231,3,right,AT,AT,WT,None,M,pSyn,231,WT6,54000.13978,4.732394884
2886,IM 101,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,40426.10452,4.606661895
2887,IM 102,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,57986.39368,4.7633261
2888,IM 103,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,53424.44416,4.727740012
2889,IM 104,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,45168.2349,4.654833119
2890,IM 66,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,74342.86369,4.871239286
2891,IM 67,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,F,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,61169.81739,4.786537184
2892,IM 69,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,77039.60976,4.886714074
2893,IM 71,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,66673.2252,4.823951464
2894,IM 72,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,mPFF,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT5,76595.33027,4.884202293
2895,IM 98,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,58899.33476,4.77011039
2896,IM 99,"c(527, 600, 678, 252, 156, 243)",3,right,AUDd,"c(""AUDd1"", ""AUDd2/3"", ""AUDd4"", ""AUDd5"", ""AUDd6a"", ""AUDd6b"")",WT,None,M,pSyn,"c(527, 600, 678, 252, 156, 243)",WT6,54443.9709,4.735949793
2897,IM 100,"c(735, 251, 816, 847, 954, 1005)",3,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,M,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,44393.71456,4.647321485
2898,IM 101,"c(735, 251, 816, 847, 954, 1005)",3,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,88018.21707,4.944572567
2899,IM 102,"c(735, 251, 816, 847, 954, 1005)",3,right,AUDp,"c(""AUDp1"", ""AUDp2/3"", ""AUDp4"", ""AUDp5"", ""AUDp6a"", ""AUDp6b"")",WT,None,F,pSyn,"c(735, 251, 816, 847, 954, 1005)",WT6,77631.81088,4.890039717
